cluster_id,mean_FLA,mean_flowrate,mean_condensing_delta_t,mean_chilled_delta_t,predicted_initial_small_delta_t,predicted_initial_power,cluster_size
1,63.925000000000004,498.23135,1.9250000000000007,1632.9375,3.480418387796378,948.1075003928034,4
4,56.05,489.9306,1.6999999999999993,2.45,3.4263583353485245,838.0184347558658,1
5,60.55,560.7639,1.8499999999999996,2.2,3.594546653434567,875.8621078247635,1
6,59.55,505.1794,1.6999999999999993,2.4499999999999997,3.4786512208466758,872.5563693751708,1
7,60.03636363636363,456.66035454545454,1.8181818181818181,2.727272727272727,3.476584807048028,879.3447509631073,11
9,76.056,583.04688,2.288,2.824,4.319157364667579,1172.4760740472825,25
11,76.440625,543.8472187499999,2.4171875000000003,3.2515625000000004,4.287199225360764,1102.7480286348414,32
13,78.8,550.0241,2.4499999999999997,3.4333333333333336,4.379265904866206,1141.4919812955998,3
14,73.26280991735537,550.0275016528925,2.3876033057851243,3.1045454545454545,4.2373119779213155,1029.3696214623474,121
15,71.20625,515.8781875,2.08125,3.0374999999999996,4.069287153492735,1094.2036598236427,8
17,70.43863636363636,504.18441818181805,2.2204545454545457,3.184090909090909,3.9947200232933233,1004.2520546282324,22
22,84.53999999999999,594.06538,2.54,3.3600000000000003,4.527040520030634,1237.9925791840988,5
23,80.475,581.5312125,2.4968749999999997,3.159375,4.498583916458795,1243.2855802404838,16
24,76.3475,555.5374650000001,2.5012499999999998,3.2175,4.30983171051198,1075.6262667029614,40
25,76.33064516129033,564.5324709677418,2.466129032258065,3.1370967741935485,4.3233918411775,1109.9592306784423,31
27,84.9,576.0127,2.6499999999999986,3.1999999999999997,4.5660904228165,1243.2475713086276,1
28,78.35,568.8802000000001,2.325000000000001,3.35,4.379408385973108,1194.2664642152286,2
29,75.625,471.60735,2.2750000000000004,3.55,4.1249147423851245,1096.431706904056,2
30,79.62118644067796,548.8416118644068,2.307627118644068,3.1110169491525426,4.394757458299806,1225.4529164182989,59
32,80.35000000000001,549.6015923076923,2.302564102564102,3.1923076923076925,4.430704383374899,1244.850056070432,39
33,64.35,550.31105,1.9124999999999996,2.5125,3.751912926462133,949.2895988701183,4
34,58.18333333333334,513.8695666666666,1.7666666666666682,2.35,3.4424047607504966,836.6408630113038,3
36,61.544444444444444,505.5346666666667,1.8833333333333337,2.5722222222222224,3.612825096966369,906.8707622280917,9
37,59.535000000000004,495.75954,1.7850000000000001,2.5700000000000003,3.463921910175092,871.6572474155411,10
42,62.237500000000004,495.2457972222223,1.9208333333333334,2.798611111111111,3.6295452476557215,924.758935543628,36
43,66.28571428571429,527.7364571428571,1.9714285714285713,2.8000000000000003,3.831378130542804,993.7679492282218,7
48,69.3686046511628,527.7209162790697,2.125581395348837,2.932558139534884,3.9916251644178486,1059.9454668735414,43
49,69.93,575.6438,2.2449999999999997,2.9300000000000006,4.142501349532352,1009.1185311679666,10
51,69.1,558.0585,2.200000000000001,2.8500000000000005,4.092721650007795,1033.9258304748753,1
54,60.14027777777778,476.7927722222222,1.815277777777778,2.676388888888889,3.530456105306892,888.4381213656077,36
55,61.0688524590164,509.5177819672132,1.9237704918032787,2.810655737704918,3.6624644564828492,878.7945959327384,61
56,60.21,479.51462000000004,1.8399999999999999,2.8375,3.5523398086997107,881.7336133375095,20
