cluster_id,mean_FLA,mean_flowrate,mean_condensing_delta_t,mean_chilled_delta_t,predicted_initial_small_delta_t,predicted_initial_power,cluster_size
1,74.8,230.0854,-1334.55,275.7,8.39228929200598,1117.8048632886257,2
2,83.2,6.886574,-5.199999999999999,8.700000000000001,7.027393047632125,1292.8093808460274,1
3,92.9,327.2353,-9.5,6.4,8.877728039739809,1449.7474875455189,1
4,45.09523809523809,297.97901904761903,-2.7333333333333334,3.380952380952382,3.929587473213706,583.5192937356305,21
6,43.76190476190476,299.81192857142855,-2.9142857142857137,3.0333333333333337,4.104836028396072,521.3592506957064,21
7,40.51666666666667,294.3668888888889,-2.6166666666666654,3.033333333333333,3.729000069383996,473.7055265287385,18
9,39.38275862068965,278.9571413793103,-2.6310344827586207,3.124137931034483,3.711445102056047,447.84282259272493,29
10,41.71315789473685,286.83811052631575,-2.926315789473685,3.2236842105263155,4.078884052483732,480.65047876052864,38
11,42.91836734693877,277.1319040816326,-2.895918367346938,3.1163265306122443,4.07470989854334,510.9193448479836,49
12,55.4,270.1750333333334,-2.0666666666666664,3.9333333333333336,3.7097824508714,779.9320449891785,3
13,50.08235294117647,268.72105882352946,-2.3705882352941168,4.205882352941176,3.6985769667434196,686.4708069127353,17
14,55.82666666666667,262.53424666666666,-2.4666666666666672,3.8066666666666666,3.847727164149704,793.2470507788809,15
15,52.66666666666668,272.5174285714286,-2.380952380952382,3.3714285714285714,3.6612623136116835,737.8032309263172,21
17,49.661904761904765,262.5330619047619,-2.4952380952380957,3.5857142857142854,3.7534088723202252,694.1674578715878,21
18,51.525000000000006,285.577625,-2.3500000000000005,3.3000000000000007,3.6616202810607192,709.9943810227263,4
19,57.65,289.8356125,-2.5875000000000004,3.8249999999999997,4.097785699559586,804.0884120499829,8
20,40.53888888888889,280.47759999999994,-2.5166666666666675,4.3,3.7194296265881057,469.2884540790666,18
22,39.339130434782604,251.65936956521736,-3.1652173913043464,4.119565217391303,4.40147438682374,438.18901283497536,46
23,42.22258064516129,259.396929032258,-3.167741935483871,3.6064516129032262,4.441726517122736,491.04452643400964,31
24,44.22950819672131,255.6076147540984,-3.222950819672131,4.008196721311475,4.486354605384323,530.5691750101485,61
25,40.4054054054054,259.79201351351355,-3.0459459459459457,4.018918918918918,4.226280244943244,460.92884239587124,37
26,36.70493827160494,240.5640098765432,-2.95679012345679,3.932098765432099,4.045732344965749,401.9969502856544,81
27,43.682352941176475,237.4590117647059,-2.9078431372549023,4.066666666666666,4.086009557371665,538.7565583606328,51
28,43.51315789473684,248.2888210526316,-2.839473684210526,3.9157894736842107,4.000496842360745,533.6091692642847,38
29,42.111428571428576,245.04960285714287,-3.108571428571429,3.7399999999999993,4.324078560240852,493.25574731030986,35
30,38.28035714285714,246.8274607142857,-2.8821428571428576,3.5857142857142854,4.029368487621185,433.3972314514023,56
31,40.965999999999994,244.75622199999998,-2.628,3.7760000000000002,3.723238477701975,496.65142888550747,50
32,37.205999999999996,233.96644400000002,-2.7059999999999995,3.7779999999999996,3.8296829089791933,410.51436260588906,50
33,40.12222222222222,232.06206296296295,-2.666666666666666,4.044444444444444,3.8499704245267674,465.2994661024053,27
34,44.32,254.38514000000004,-2.779999999999999,4.58,4.116419326091135,527.3232120894806,5
35,41.50000000000001,253.87498709677416,-2.696774193548388,4.00967741935484,3.9435345101019004,478.6280394500666,31
36,51.81470588235294,259.15075294117645,-2.855882352941176,3.885294117647059,4.235428960570308,719.4746077563283,34
37,50.095238095238095,249.46264761904754,-2.6952380952380954,4.009523809523809,3.9909562842079587,692.0314064766594,21
38,48.81041666666667,258.36181458333334,-2.7937500000000006,4.195833333333333,4.106805069088138,649.4223409448092,48
39,42.98529411764706,248.71961470588235,-2.408823529411765,3.644117647058824,3.575788267143053,536.009246523515,34
40,42.84848484848485,262.9717333333333,-2.5303030303030303,3.721212121212121,3.6925127060379146,529.2997781915377,33
44,42.97441860465116,271.8738186046512,-2.4651162790697674,3.467441860465116,3.686978444667094,526.6032460426433,43
45,42.56,272.11805999999996,-2.1199999999999997,3.8200000000000003,3.5554272358636037,526.9801774422982,5
46,48.125,262.4584,-2.6249999999999982,2.7750000000000004,3.8032659780404656,653.3057529516923,4
47,40.78666666666667,266.2453444444444,-2.748888888888889,3.0488888888888885,3.7993717953108024,491.5021024783457,45
48,40.18181818181818,253.2735106060606,-2.7196969696969697,3.237878787878788,3.756197617683669,469.7008774007827,66
49,37.30952380952381,259.5289738095239,-2.557142857142858,3.1285714285714286,3.672874440663495,409.60384067897064,42
50,42.86470588235294,268.79701764705885,-2.8323529411764707,3.914705882352941,4.055917063406408,509.77611322075654,34
51,42.340625,260.77134375,-2.95,3.5875,4.123466331372019,495.947263608385,32
52,43.79428571428572,268.37260000000003,-2.7857142857142847,3.5714285714285716,4.052335438449331,526.159583984011,35
53,42.85217391304348,262.6789652173913,-2.8739130434782605,3.260869565217391,4.053679380002195,511.6034713376926,23
54,38.4,264.4362454545454,-2.8212121212121204,3.3484848484848486,3.909941793032154,442.82926039342334,33
55,47.650000000000006,244.81152500000002,-2.575,3.2,3.760454532620435,636.0896555556876,4
57,49.75333333333334,251.26157333333333,-2.3133333333333335,3.6866666666666674,3.5835715131600177,696.1624179647904,15
58,55.1,260.0912,-3.0,2.8999999999999995,4.328256189308892,778.6209431537582,1
59,41.68,188.66755999999998,-2.16,2.66,3.321982991327651,493.02992926444347,5
60,32.858974358974365,211.39953589743592,-2.1461538461538465,3.27948717948718,3.2653687244845733,356.4165171854828,39
62,35.24090909090909,204.97620000000003,-1.9500000000000002,3.2454545454545456,3.2662398229724574,358.52448812406055,22
63,53.94444444444444,209.3846333333333,-2.1888888888888896,3.5888888888888895,3.5285325377258685,759.8201242877253,9
65,52.46,237.41464000000002,-2.2999999999999985,3.78,3.624514764034845,732.5912149248062,5
