cluster_id,mean_FLA,mean_flowrate,mean_condensing_delta_t,mean_chilled_delta_t,predicted_initial_small_delta_t,predicted_initial_power,cluster_size
2,58.142857142857146,160.26784285714285,2.314285714285714,2.7142857142857144,1.2637292435227332,427.0736238390109,7
3,57.6,162.81250000000003,2.9200000000000004,3.6399999999999997,1.274169355092529,427.0736238390109,5
4,51.166666666666664,133.35070333333334,3.3966666666666674,3.8366666666666664,1.0993893855037327,372.62675889069595,30
5,54.22222222222222,139.11554999999998,2.8000000000000003,3.3722222222222222,1.1247566865954572,398.075809764377,18
6,53.17457627118644,126.10537593220342,3.027627118644068,3.4042372881355933,1.0905171493145593,387.92094291844535,590
7,50.44117647058823,145.87673921568629,3.3774509803921586,3.4568627450980394,1.1687710129385354,365.86097301150807,102
9,53.15128205128205,135.94929923076924,3.792820512820512,4.1353846153846145,1.127635384543051,390.6616219082169,390
10,53.791666666666664,97.26200499999999,2.445833333333334,3.9708333333333337,0.9548735247658586,390.4703018504079,24
12,50.5,91.56539166666666,2.0500000000000003,3.4333333333333336,0.9697156441300133,358.42813130334434,6
14,46.22875816993464,109.03515816993466,3.0068627450980387,3.2950980392156857,0.9865088015683767,335.00562221885076,306
15,46.52,82.094908,0.6399999999999999,0.26133333333333325,0.9564733994781653,337.8050107245091,75
16,56.39473684210526,125.23986052631577,1.6447368421052635,2.221052631578948,1.0954879912214879,410.4060023484683,38
17,72.76774193548387,112.99955387096774,4.233870967741935,6.442903225806452,1.3304376859519873,543.2763134183713,310
18,71.32242990654206,110.6154290186916,4.025233644859813,6.238785046728972,1.29780801722137,527.4336258583398,214
19,71.0,92.31770833333333,4.183333333333334,5.5,1.2816672603207324,524.2582356555458,6
20,71.97727272727273,103.07370613636363,4.45909090909091,5.847727272727272,1.2960943485326595,534.6953968643218,44
21,70.8,88.263888,4.42,7.239999999999999,1.2926420692381742,525.682582776199,5
22,71.0,60.76389,4.300000000000001,5.6,1.28203440897836,524.622380664636,1
23,61.984375,93.3688690625,3.50625,5.63515625,1.1625347650264282,458.38746858639854,128
25,66.37894736842105,95.07584178947371,3.742105263157894,5.895789473684211,1.2122620257298162,489.8574640719549,95
26,66.65454545454546,101.52777775757576,3.767878787878788,5.589696969696971,1.2161824360672633,495.05085605183245,165
28,63.44444444444444,107.22415555555555,3.711111111111111,5.888888888888889,1.2168144386955362,476.45631107644107,9
29,70.07224669603524,113.60002352422909,4.097356828193832,5.455418502202644,1.2944749908957311,519.1388229350218,1135
30,70.51470588235294,112.99275588235292,3.8455882352941186,5.641176470588237,1.2850380045798189,526.6890805851378,68
31,69.08945686900958,105.1617450798722,3.877316293929712,5.77220447284345,1.25673633174846,511.189710658433,313
32,69.21238938053098,111.88775663716815,3.80353982300885,5.913274336283186,1.2676230220492617,514.5277612421903,113
34,61.63057324840764,110.68261401273887,3.5363057324840765,5.2605095541401266,1.1597635858709965,458.276936361382,157
35,65.3780487804878,110.95655487804878,3.773170731707316,5.430487804878048,1.2312374522236806,480.99802334419917,82
36,64.11764705882354,103.80753666666666,3.286274509803922,5.4411764705882355,1.197748284046179,473.01493423139743,51
38,66.49086479902557,106.90204920828258,3.7074299634591963,5.200609013398296,1.2090607083037825,488.0877700087183,821
39,58.375,92.20269049999999,2.9775000000000005,4.715,1.0337609348121166,426.71768895393654,40
40,54.40909090909091,104.86900636363634,3.0454545454545454,4.763636363636364,0.999012963098929,401.1744957956121,22
41,39.333333333333336,88.88889,3.1,5.433333333333334,1.0134706931447082,347.9400283469513,3
42,62.65,100.8232105,3.0500000000000003,5.288333333333332,1.1400818368794987,457.3744917594934,60
43,59.98019801980198,92.3284513861386,3.2405940594059404,5.171287128712871,1.121695464410781,444.6238691199885,101
44,53.25,102.98755833333333,3.008333333333333,5.3,1.0279286461582873,396.64920933595465,12
47,57.859375,109.86599531250002,3.2906249999999995,5.4609375,1.0865459886038111,431.3305761600785,64
48,72.50537634408602,128.22860788530465,4.492114695340502,6.398924731182794,1.4684145542122917,550.5441052346202,279
49,67.43448275862069,124.63740988505748,4.1498850574712645,5.97448275862069,1.366955808970347,503.19534704726914,435
50,67.12408759124088,116.79497810218979,4.167518248175183,6.158759124087592,1.288086583511357,500.7502002211405,274
59,59.0,97.39584,4.100000000000001,6.300000000000001,1.159205526620704,436.54225806550414,1
64,62.170731707317074,115.34447154471543,3.836178861788618,5.927235772357722,1.1912080800287563,462.229090078909,246
71,58.47027027027027,118.78918783783786,4.032972972972972,5.445405405405405,1.1427067513912341,429.18153644540575,370
72,56.52229299363057,109.95389363057323,3.7496815286624208,5.644585987261147,1.0804161353572599,425.36411454489365,157
73,60.916666666666664,119.37934166666666,3.7541666666666664,5.7,1.202631329047511,456.18124516831097,24
77,61.22222222222222,123.8450111111111,3.658333333333333,5.0249999999999995,1.1899742715896562,453.07157426486293,36
78,58.62820512820513,127.63866538461535,4.010256410256409,4.958974358974359,1.1834466556275651,437.3704172311592,78
79,63.92857142857143,125.43403571428571,3.757142857142856,5.357142857142856,1.2770461682106513,476.81500881068587,14
84,71.92660550458716,133.1238871559633,3.804587155963302,5.439449541284404,1.4010411706532564,539.365109133472,109
85,71.71452145214522,128.63537904290428,4.228712871287128,5.03976897689769,1.3609292238793398,532.6319434548616,606
86,71.40379403794039,123.96280243902437,4.138753387533875,5.2173441734417345,1.3259092111963942,525.2574741898198,369
87,67.77952755905511,132.57156535433072,4.558267716535433,5.231889763779528,1.325533338559454,507.60301970212606,254
88,75.64864864864865,131.17459163449163,4.43951093951094,5.143886743886744,1.4647464266213288,564.8123647797584,777
89,68.25403225806451,129.26677661290321,4.22016129032258,5.304435483870968,1.343241242951053,507.5422161489308,248
90,67.75565610859728,133.10355701357463,4.223076923076923,5.130316742081448,1.3230302933334737,507.4625489460268,221
91,70.37535816618912,135.9942146131805,4.153581661891117,4.641833810888252,1.3510057056374836,515.6025097310983,349
93,70.97142857142858,131.20288357142857,3.890714285714286,4.869285714285715,1.3297555404324553,523.4854516544568,140
94,62.27038626609442,134.55084935622318,4.288412017167382,4.699999999999999,1.2488413872785031,458.6303569363126,233
95,62.922693266832916,131.65069476309225,3.8403990024937658,4.787032418952618,1.213421953584813,459.0185475685425,401
96,60.65384615384615,127.44892884615385,4.223076923076923,4.65,1.2329411023963466,451.8931916198032,52
97,60.845588235294116,125.51764338235294,3.847794117647059,4.596323529411764,1.1815440994305912,452.4509260540739,136
98,66.5107296137339,123.71170429184548,3.802575107296137,4.6463519313304715,1.261133617150326,494.0460263761759,233
99,61.156976744186046,122.63202732558142,3.862209302325581,4.911046511627907,1.1758262046326744,452.0919132087864,172
100,60.510791366906474,120.45675899280577,4.258992805755396,5.06546762589928,1.198698855207073,453.0763079986793,139
101,61.290140845070425,128.4005785915493,4.230422535211267,4.97943661971831,1.2344587581263455,451.9501444132555,355
102,69.34573643410853,114.85667069767442,3.4164341085271324,5.535813953488372,1.2677797733492213,512.2238983425315,645
103,68.86697247706422,123.46856009174313,3.5674311926605506,5.252752293577982,1.2873643319216395,511.1767197314263,218
104,67.3125,116.04818125,3.749999999999999,5.20625,1.22687790650457,495.4238732208701,16
105,68.98799313893653,119.23048404802744,3.9331046312178386,5.0102915951972555,1.2554096231526226,509.81225077731796,583
106,69.03088803088804,124.01598416988418,3.9181467181467178,5.401930501930502,1.3329530758942103,511.6263238603006,259
108,51.333333333333336,105.30962166666667,4.249999999999999,4.783333333333333,1.0115260643674775,378.3242003175517,6
109,55.333333333333336,116.13194266666666,4.4,4.960000000000001,1.0728611965255341,405.8246773438678,75
110,49.99588477366255,112.91188559670782,4.467489711934156,4.514814814814814,1.044908372653776,369.09243894596426,243
112,55.0,117.5347,4.699999999999999,4.3,1.100230349250974,391.93421313147286,1
113,55.69230769230769,125.10016153846156,5.084615384615384,4.523076923076923,1.2204113599611026,403.9571225183863,13
