Timestamp,NP Chiller High Level Status WCC_N_2_1_Motor FLA Loading,NP Chiller Hard-wired Status WCC_NP_2_1_FM_01_FR,NP Chiller High Level Status WCC_N_2_1_Running Hours,condensing_delta_t,chilled_delta_t,small_delta_t,NP WCC Power WCC_2_1_Power,cluster_id
2024-04-16 12:03:00,64.0,281.9444,0.0,2.3000000000000007,4.6,2.5,1113.762,52
2024-04-16 12:06:00,67.0,254.6296,0.0,4.300000000000001,5.8999999999999995,0.9000000000000021,1035.566,231
2024-04-16 12:09:00,65.0,248.9583,0.0,4.199999999999999,6.1,0.6000000000000014,967.2922,231
2024-04-16 12:12:00,66.0,229.0509,0.0,4.100000000000001,6.1,0.6999999999999993,927.4684,219
2024-04-16 12:15:00,62.0,210.8796,0.0,3.8999999999999986,6.500000000000001,0.6000000000000014,876.3986,226
2024-04-16 12:18:00,65.0,231.5972,0.0,4.099999999999998,6.6000000000000005,0.6999999999999993,969.9926,221
2024-04-16 12:21:00,67.0,236.9213,0.0,4.399999999999999,6.500000000000001,0.6999999999999993,988.6921,221
2024-04-16 12:24:00,73.0,265.5092,0.0,4.899999999999999,6.6000000000000005,0.8000000000000007,1095.392,255
2024-04-16 12:27:00,77.0,263.8889,0.0,5.199999999999999,6.6000000000000005,0.8000000000000007,1166.588,108
2024-04-16 12:30:00,76.0,257.5232,0.0,5.0,6.700000000000001,0.8999999999999986,1157.2,255
2024-04-16 12:33:00,76.0,254.8611,0.0,5.0,6.700000000000001,0.8000000000000007,1150.669,255
2024-04-16 12:36:00,75.0,254.2824,0.0,4.899999999999999,6.800000000000001,0.8000000000000007,1142.266,255
2024-04-16 12:39:00,75.0,255.6713,0.0,5.0,6.700000000000001,0.8000000000000007,1151.626,255
2024-04-16 12:42:00,76.0,259.1435,0.0,5.199999999999999,6.9,0.8000000000000007,1165.998,108
2024-04-16 12:45:00,75.0,258.6806,0.0,5.100000000000001,6.6000000000000005,0.8000000000000007,1165.722,255
2024-04-16 12:48:00,76.0,263.5417,0.0,5.300000000000001,6.6000000000000005,0.8000000000000007,1161.08,108
2024-04-16 12:51:00,77.0,266.4352,1.0,5.199999999999999,6.700000000000001,0.8000000000000007,1176.148,108
2024-04-16 12:54:00,77.0,271.875,1.0,5.199999999999999,6.6000000000000005,0.8000000000000007,1173.241,108
2024-04-16 12:57:00,78.0,273.7268,1.0,5.199999999999999,6.499999999999999,0.9000000000000021,1187.925,108
2024-04-16 13:00:00,78.0,275.3472,1.0,5.199999999999999,6.6000000000000005,0.8000000000000007,1184.671,108
2024-04-16 13:03:00,77.0,274.8842,1.0,5.399999999999999,6.3999999999999995,0.7000000000000028,1187.545,108
2024-04-16 13:06:00,79.0,270.7176,1.0,5.399999999999999,6.6,0.7999999999999972,1186.754,108
2024-04-16 13:09:00,78.0,268.6342,1.0,5.199999999999999,6.6,0.8000000000000043,1186.39,108
2024-04-16 13:12:00,76.0,268.75,1.0,5.199999999999999,6.6,0.7000000000000028,1170.088,108
2024-04-16 13:15:00,76.0,266.8982,1.0,5.199999999999999,6.499999999999999,0.7000000000000028,1136.269,108
2024-04-16 13:18:00,76.0,263.3102,1.0,5.100000000000001,6.6,0.8000000000000007,1139.322,108
2024-04-16 13:21:00,75.0,260.5324,1.0,5.100000000000001,6.6,0.6999999999999993,1127.125,108
2024-04-16 13:24:00,76.0,257.5232,1.0,5.199999999999999,6.6,0.8000000000000007,1155.139,108
2024-04-16 13:27:00,75.0,255.0926,1.0,5.100000000000001,6.699999999999999,0.6999999999999993,1152.781,255
2024-04-16 13:30:00,74.0,250.8102,1.0,5.199999999999999,6.699999999999999,0.6999999999999993,1131.621,255
2024-04-16 13:33:00,72.0,250.2315,1.0,4.900000000000002,6.6000000000000005,0.6999999999999993,1086.89,255
2024-04-16 13:36:00,72.0,249.537,1.0,4.800000000000001,6.6000000000000005,0.5999999999999979,1084.976,255
2024-04-16 13:39:00,72.0,249.537,1.0,4.899999999999999,6.499999999999999,0.6000000000000014,1077.37,255
2024-04-16 13:42:00,71.0,250.0,1.0,4.799999999999997,6.5,0.7000000000000028,1068.896,255
2024-04-16 13:45:00,70.0,250.8102,1.0,4.699999999999999,6.4,0.6999999999999993,1058.575,255
2024-04-16 13:48:00,70.0,253.9352,1.0,4.699999999999999,6.5,0.6999999999999993,1056.567,255
2024-04-16 13:51:00,70.0,251.1574,2.0,4.799999999999997,6.4,0.7000000000000028,1055.292,255
2024-04-16 13:54:00,70.0,250.6944,2.0,4.800000000000001,6.5,0.6000000000000014,1064.925,255
2024-04-16 13:57:00,71.0,246.1806,2.0,4.800000000000001,6.6,0.6000000000000014,1055.59,237
2024-04-16 14:00:00,69.0,238.5417,2.0,4.800000000000001,6.699999999999999,0.6000000000000014,1047.907,237
2024-04-16 14:03:00,69.0,238.0787,2.0,4.599999999999998,6.699999999999999,0.7000000000000028,1045.312,237
2024-04-16 14:06:00,68.0,236.3426,2.0,4.5,6.699999999999999,0.6999999999999993,1035.225,237
2024-04-16 14:09:00,69.0,234.2592,2.0,4.699999999999999,6.699999999999999,0.6000000000000014,1027.75,237
2024-04-16 14:12:00,67.0,233.6806,2.0,4.699999999999999,6.699999999999999,0.5,1014.311,237
2024-04-16 14:15:00,67.0,232.6389,2.0,4.5,6.6,0.6000000000000014,997.0454,221
2024-04-16 14:18:00,64.0,229.3982,2.0,4.300000000000001,6.3,0.5,950.7633,221
2024-04-16 14:21:00,64.0,229.7454,2.0,4.300000000000001,6.499999999999999,0.5,949.7772,221
2024-04-16 14:24:00,65.0,231.4815,2.0,4.199999999999999,6.3999999999999995,0.6000000000000014,949.2526,221
2024-04-16 14:27:00,65.0,231.3658,2.0,4.199999999999999,6.3999999999999995,0.6000000000000014,955.9359,221
2024-04-16 14:30:00,65.0,229.3982,2.0,4.300000000000001,6.499999999999999,0.5999999999999979,967.311,221
2024-04-16 14:33:00,66.0,229.8611,2.0,4.400000000000002,6.499999999999999,0.6999999999999993,990.3656,221
2024-04-16 14:36:00,68.0,230.9028,2.0,4.5,6.9,0.6999999999999993,1021.352,250
2024-04-16 14:39:00,66.0,229.0509,2.0,4.5,6.699999999999999,0.5999999999999979,1006.103,221
2024-04-16 14:42:00,65.0,227.662,2.0,4.399999999999999,6.6000000000000005,0.5,952.0118,221
2024-04-16 14:45:00,64.0,228.0092,2.0,4.299999999999997,6.499999999999999,0.6000000000000014,952.2672,221
2024-04-16 14:48:00,64.0,226.2732,2.0,4.300000000000001,6.6000000000000005,0.6000000000000014,949.3898,221
2024-04-16 14:51:00,64.0,226.7361,3.0,4.199999999999999,6.499999999999999,0.7000000000000028,948.2462,221
2024-04-16 14:54:00,64.0,226.1574,3.0,4.300000000000001,6.499999999999999,0.5,949.2715,221
2024-04-16 14:57:00,64.0,226.3889,3.0,4.199999999999999,6.499999999999999,0.6000000000000014,945.332,221
2024-04-16 15:00:00,64.0,227.3148,3.0,4.100000000000001,6.499999999999999,0.6000000000000014,947.7885,221
2024-04-16 15:03:00,65.0,229.2824,3.0,4.300000000000001,6.6000000000000005,0.5,953.6698,221
2024-04-16 15:06:00,65.0,229.8611,3.0,4.300000000000001,6.6000000000000005,0.6000000000000014,954.0846,221
2024-04-16 15:09:00,65.0,228.588,3.0,4.199999999999999,6.499999999999999,0.6000000000000014,944.1672,221
2024-04-16 15:12:00,65.0,226.9676,3.0,4.300000000000001,6.6,0.6000000000000014,952.9663,221
2024-04-16 15:15:00,65.0,229.3982,3.0,4.300000000000001,6.6,0.6000000000000014,956.8405,221
2024-04-16 15:18:00,65.0,226.7361,3.0,4.399999999999999,6.6,0.6999999999999993,960.4839,221
2024-04-16 15:21:00,65.0,227.0833,3.0,4.300000000000001,6.6,0.6999999999999993,960.5558,221
2024-04-16 15:24:00,65.0,226.2732,3.0,4.199999999999999,6.6,0.6999999999999993,957.6832,221
2024-04-16 15:27:00,65.0,225.8102,3.0,4.300000000000001,6.6,0.5999999999999979,952.9661,221
2024-04-16 15:30:00,65.0,225.8102,3.0,4.300000000000001,6.6,0.5999999999999979,955.4103,221
2024-04-16 15:33:00,65.0,224.6528,3.0,4.199999999999999,6.700000000000001,0.6999999999999993,948.4383,221
2024-04-16 15:36:00,64.0,225.5787,3.0,4.400000000000002,6.6,0.5,946.4099,221
2024-04-16 15:39:00,65.0,233.1018,3.0,4.300000000000001,6.6,0.6999999999999993,956.0566,221
2024-04-16 15:42:00,65.0,231.713,3.0,4.400000000000002,6.499999999999999,0.5999999999999979,963.455,221
2024-04-16 15:45:00,65.0,233.7963,3.0,4.400000000000002,6.6,0.6999999999999993,961.0468,221
2024-04-16 15:48:00,65.0,231.9444,3.0,4.399999999999999,6.6,0.6000000000000014,959.9077,221
2024-04-16 15:51:00,65.0,230.787,4.0,4.300000000000001,6.5,0.6000000000000014,958.601,221
2024-04-16 15:54:00,65.0,232.1759,4.0,4.300000000000001,6.6,0.6000000000000014,958.4165,221
2024-04-16 15:57:00,65.0,230.5556,4.0,4.300000000000001,6.5,0.5999999999999979,956.0061,221
2024-04-16 16:00:00,65.0,233.3333,4.0,4.400000000000002,6.5,0.5999999999999979,956.8829,221
2024-04-16 16:03:00,65.0,231.3658,4.0,4.400000000000002,6.6,0.5999999999999979,955.4738,221
2024-04-16 16:06:00,65.0,232.2917,4.0,4.400000000000002,6.5,0.5999999999999979,954.1721,221
2024-04-16 16:09:00,65.0,234.9537,4.0,4.300000000000001,6.6,0.6999999999999993,961.5088,221
