cluster_id,mean_FLA,mean_flowrate,mean_condensing_delta_t,mean_chilled_delta_t,predicted_initial_small_delta_t,predicted_initial_power,cluster_size
1,66.75,331.87210000000005,4.5,4.55,0.8226932657806065,1049.2010230022959,8
2,61.5,359.2593,4.4,4.0,0.7563972489280852,950.7763045874907,2
3,71.0,358.3333,4.800000000000001,4.1,0.8798343876118967,1109.656751456649,1
4,71.5909090909091,336.70033181818184,4.927272727272728,4.854545454545455,0.9188903113092458,1127.1042370162595,22
6,66.0,331.94443333333334,5.699999999999999,4.833333333333333,0.91196081250557,1027.0850158373464,3
7,66.0,348.3796,5.299999999999997,5.3999999999999995,0.9131651539144949,1027.9703012583157,1
8,71.91176470588235,320.9831088235294,6.358823529411764,5.397058823529413,1.0333199010530205,1119.8939518803647,34
9,76.0,322.294575,5.975,5.7375,1.0872074761054586,1184.2467064428279,8
10,73.08333333333333,339.40972500000004,6.158333333333334,5.1499999999999995,1.0605638012797993,1127.6618245793345,12
11,72.3529411764706,330.32408823529414,5.594117647058822,5.252941176470588,1.0264927559663468,1117.6649384537188,17
12,77.66666666666667,360.6867333333333,6.166666666666665,5.266666666666666,1.0796508244352487,1214.1134288017756,3
13,83.0,371.0648,6.600000000000001,5.700000000000001,1.1028187269642145,1316.4082833068314,1
14,83.0,334.20140000000004,6.15,6.0,1.1185117740497297,1320.0507999037595,2
16,54.013698630136986,209.95687534246574,3.9260273972602735,5.934246575342465,0.6712126347528001,809.1247859993521,73
18,51.55,209.751155,3.63,5.52,0.6626548097912323,757.5031529116151,20
19,50.57446808510638,218.48405531914892,4.193617021276595,5.299999999999999,0.6481424684051347,762.3608716365875,47
20,52.371428571428574,204.99008571428573,4.277142857142857,5.819999999999999,0.6688770326919445,774.9807723885991,35
21,52.125,212.68807500000003,3.5625000000000004,4.5875,0.6619280071965067,760.3523645717894,8
22,49.30769230769231,209.49964615384621,3.653846153846153,5.353846153846154,0.6432106865821827,723.8240073940963,13
24,48.7,202.957175,3.745,4.975,0.6350273554491871,722.3426241337562,20
25,57.035714285714285,199.88012857142854,4.067857142857143,6.317857142857143,0.6697184745789131,857.4430793858673,28
26,53.44444444444444,199.31842222222218,3.218518518518519,5.374074074074075,0.6412047246248403,775.2954448553396,27
27,58.2,204.49363499999998,3.3850000000000007,6.279999999999999,0.6579753006698338,876.9586262744236,40
28,56.53846153846154,194.02599999999995,3.184615384615384,6.384615384615385,0.6571060350769986,859.255220438919,13
30,57.666666666666664,201.65895555555554,4.433333333333333,6.6000000000000005,0.7151011940042465,874.4617111199749,9
31,55.1,206.3310166666666,4.390000000000001,6.149999999999998,0.6933317309924719,826.9176065991312,30
32,52.80952380952381,228.33994285714283,4.166666666666666,5.495238095238095,0.6712932016041312,797.1225469562922,21
33,52.351851851851855,231.66795185185185,4.416666666666667,5.087037037037037,0.6719844838768751,785.9387688356475,54
35,54.625,236.09664999999998,4.4624999999999995,5.425,0.7463261867497357,843.8252347508226,24
36,55.30434782608695,237.53019999999998,4.782608695652174,5.360869565217391,0.7581957561177741,838.0180265402815,23
37,54.339622641509436,257.13224716981136,4.664150943396227,4.924528301886792,0.7301365247675983,830.3342324698446,53
38,54.81818181818182,248.34279999999998,4.579545454545454,5.1522727272727264,0.7575078865428585,838.1320692794177,44
41,53.77777777777778,249.1319472222222,4.236111111111111,5.052777777777778,0.747527106598199,823.7701302745077,36
42,53.57446808510638,257.47882340425525,4.227659574468084,4.912765957446807,0.7301365247675983,822.1259982948892,47
43,51.71641791044776,239.03399701492538,4.192537313432836,5.053731343283583,0.7300599854482528,785.3889449334068,67
44,51.111111111111114,248.17570158730157,4.276190476190476,4.692063492063492,0.675631327624069,766.082833103433,63
45,47.0,244.7917,3.7333333333333343,5.766666666666666,0.6312694769155512,709.1579736978925,3
46,52.15625,232.45079375,3.8187499999999996,5.165625,0.6752180724114341,768.5103476939721,32
47,49.46666666666667,230.02314666666663,3.8822222222222225,4.986666666666666,0.6462941714156123,729.4502124376119,45
48,49.833333333333336,243.5828111111111,3.9250000000000003,4.741666666666668,0.6686843303035407,746.8124765683253,36
49,46.7,230.25752375000002,3.8312499999999994,4.6225000000000005,0.6043347835959388,694.7239315998926,80
50,48.57142857142857,236.50242619047617,4.142857142857142,4.652380952380952,0.6581294504904677,734.9854729066915,42
51,47.35294117647059,222.85084509803923,4.049019607843138,4.825490196078432,0.6043347835959388,699.746416029815,51
52,63.0,248.80400000000003,3.0555555555555554,5.2555555555555555,0.7110932762318823,956.2230384280664,9
53,61.03448275862069,231.1542206896552,3.437931034482759,5.844827586206897,0.6798567930243969,926.486055987937,29
54,56.0,221.28950588235296,4.323529411764706,5.435294117647059,0.6749808560369475,850.2595794440151,17
55,57.0,231.81155925925924,4.533333333333336,5.314814814814815,0.6839033354924726,868.3622474883097,27
56,59.21875,240.05715625,4.0,5.375,0.7278104815384321,882.0725307313076,32
57,57.07843137254902,245.04811372549023,4.205882352941176,5.441176470588236,0.7675062611837105,871.9530521914239,51
58,58.91358024691358,237.57573456790124,4.3654320987654325,5.812345679012346,0.748560689423877,890.4758768058593,81
59,56.95061728395062,225.94021481481482,4.161728395061728,5.858024691358025,0.6816576787482946,869.5552811986165,81
60,54.33783783783784,250.3706837837838,3.975675675675675,4.963513513513514,0.712525940052699,820.6338469056524,74
61,54.266666666666666,241.7592566666667,3.8333333333333335,4.88,0.7074508525334998,817.3171335003163,30
62,52.166666666666664,229.03163333333336,4.177777777777777,4.883333333333335,0.6671312679335427,778.5658686740895,18
63,50.75555555555555,231.17284000000004,3.977777777777778,4.651111111111112,0.6488618711257862,756.2436970902075,45
64,46.083333333333336,245.58256666666668,3.3666666666666685,3.8833333333333333,0.5736992022896398,686.2836733438876,12
65,45.175,224.12904249999997,2.8175,3.6975000000000002,0.5658482807918888,663.523479708543,40
66,44.794871794871796,229.0271846153846,3.602564102564103,4.246153846153846,0.5727882438800687,666.533299034885,39
67,45.142857142857146,241.36491071428568,3.7285714285714286,4.2892857142857155,0.576933321651848,668.3021169887867,28
68,47.583333333333336,242.04283333333333,3.383333333333333,4.425,0.6140726319823905,717.3062851386538,12
69,48.2,226.7129657142857,3.317142857142857,4.517142857142858,0.6277378048374269,714.9566183737769,35
70,42.64,226.52777999999998,3.176,4.388,0.5451037649992387,643.9484728876201,25
71,46.0625,217.780675,3.09375,5.025,0.5882550882052517,676.0269882574185,16
72,45.370370370370374,201.87757407407406,2.27037037037037,3.437037037037037,0.5658482807918888,664.8072140163339,27
73,44.791666666666664,217.41415208333333,3.7291666666666674,4.635416666666668,0.5794140237313852,667.5163375651823,48
74,54.888888888888886,251.91616944444442,3.1972222222222224,3.933333333333334,0.6628683296453247,827.5215989460228,36
75,61.53333333333333,268.6034066666667,3.4466666666666668,4.573333333333334,0.6957238066116943,936.4539068802048,15
77,51.57692307692308,248.98949230769227,4.019230769230768,4.119230769230769,0.6616803249587256,798.0539626598328,26
78,50.09090909090909,243.21864318181815,3.7818181818181817,3.947727272727273,0.6300884670659636,774.8784191293488,44
80,50.5,271.26156,3.65,4.010000000000001,0.6332778270834766,777.8508005680592,10
81,50.0,254.76046521739133,3.7086956521739123,4.278260869565218,0.6300884670659636,746.9616468406601,23
82,51.21052631578947,251.565550877193,3.687719298245614,4.584210526315791,0.6645424891009667,759.6051076050588,57
83,47.65384615384615,259.0767384615384,3.476923076923077,4.353846153846154,0.6168161516760098,716.8465224874165,26
84,51.472727272727276,264.22138545454544,3.770909090909092,4.5,0.6640682867538139,760.1451239917487,55
86,47.096774193548384,250.01493225806453,3.935483870967742,4.416129032258065,0.5950534739275308,702.5061947234301,31
88,49.6,277.46528,3.589999999999999,4.52,0.6749378524479529,753.2713893956733,10
89,54.34146341463415,265.3285926829268,3.9731707317073166,4.790243902439024,0.7074508525334998,819.9197824335516,41
91,74.25,252.00244772727274,4.430113636363637,6.3931818181818185,0.9322992129113149,1152.342489662665,176
94,78.24,288.958336,5.016,6.32,0.9954418394161114,1206.8882604971702,25
95,74.5,286.0242875,4.574999999999999,6.0,0.9479473896618944,1160.0036539800844,8
96,67.21621621621621,270.7738945945946,4.32972972972973,5.602702702702702,0.8317476043011492,1033.0461379247267,37
97,72.3,264.374995,4.57,6.2925,0.9085748297583814,1128.5513499298097,40
98,75.56363636363636,257.0033690909091,4.892727272727272,6.479999999999999,0.854020430030209,1170.1542062749352,55
99,75.30555555555556,270.9362166666667,5.233333333333334,6.46388888888889,0.9378035806801938,1153.8316563746803,36
104,71.1,258.0034625,5.525,6.2924999999999995,0.8942306224770772,1109.092752117205,40
105,75.6,286.35802,5.639999999999999,6.1866666666666665,1.048102554266293,1192.0648812388638,15
106,87.75,278.64585,5.075000000000001,6.5,1.0061726201629728,1382.4306455595301,4
107,82.25,264.67015,4.725,6.55,0.9006750863745251,1308.958696552427,4
108,76.75,267.332175,5.225,6.5874999999999995,0.9182565074278685,1190.3108689384699,16
109,80.85365853658537,289.3490195121951,6.392682926829269,6.697560975609757,1.0745785049566081,1273.9987487264466,41
110,80.0,292.41895,6.875,6.525,1.042595502751157,1259.1133692663275,4
111,84.52,298.99538,6.671999999999998,6.712000000000001,1.0875783193615225,1365.8844083956578,25
112,79.4,311.31174000000004,6.226666666666666,6.179999999999999,1.1185117740497297,1255.0502176342845,15
113,82.0,303.5301,6.25,6.25,1.1185117740497297,1304.228637620857,2
114,78.77777777777777,311.58695555555556,6.755555555555556,5.988888888888889,1.1028187269642145,1253.9520409040833,9
115,91.0,283.9699,6.449999999999999,6.525,1.0228818216280897,1380.1762929935596,4
116,94.5,296.0841166666666,5.400000000000001,6.583333333333333,1.029491384589239,1378.1923788149102,6
118,85.55,268.92361,5.590000000000001,6.734999999999999,0.9432117819389758,1389.6148088001719,20
119,83.52631578947368,267.6484394736842,5.083333333333333,6.817543859649123,0.9309693493785601,1354.2199174921755,114
120,81.7741935483871,300.884864516129,5.209677419354839,6.251612903225808,1.08854165772997,1301.7568957863316,31
121,81.20833333333333,289.62674166666665,5.483333333333334,6.479166666666667,1.0218571112714894,1278.8267871473824,24
122,78.75,275.023145,5.540000000000001,6.125,1.000860345972635,1262.2475678941676,20
123,80.63636363636364,276.3713484848485,5.906060606060605,6.3,1.0508554671367725,1283.582779771859,33
124,72.025,267.0023175,6.2,6.3950000000000005,0.999556975507788,1118.190084114216,40
125,74.18571428571428,273.51685857142854,5.865714285714286,6.547142857142859,0.9894862563776244,1136.8792862792102,70
126,78.0625,281.586375,6.16875,6.6781250000000005,1.0481657128696664,1207.9375519309924,32
127,82.64285714285714,285.54066428571434,6.014285714285715,6.264285714285714,1.0676362629417042,1337.693781121472,14
