cluster_id,mean_FLA,mean_flowrate,mean_condensing_delta_t,mean_chilled_delta_t,predicted_initial_small_delta_t,predicted_initial_power,cluster_size
1,39.42857142857143,109.28819999999999,1.0857142857142854,0.5999999999999999,0.6951025912159154,267.9543467543041,7
2,37.5,101.8012025,1.5250000000000004,-0.15000000000000036,0.6782457140226461,263.39162284296634,4
3,41.666666666666664,94.241895,1.0666666666666664,0.7666666666666666,0.7018795092805161,283.52389422125646,6
4,41.0,105.9896,1.1999999999999993,0.7000000000000011,0.6976130452432353,277.32983429566497,1
5,37.5,121.658,0.6000000000000014,0.5499999999999989,0.6781343443570507,267.941512141567,2
7,47.0,103.4722,1.0999999999999979,0.8000000000000007,0.7194001143406473,321.7549429313423,1
9,37.22222222222222,68.60532555555557,0.9444444444444449,0.36666666666666614,0.6792555651684276,263.39162284296634,9
11,37.333333333333336,81.53935333333334,0.7000000000000005,0.5000000000000006,0.6792555651684276,263.39162284296634,3
12,34.666666666666664,78.76157333333333,1.0666666666666675,0.2333333333333337,0.6792555651684276,263.39162284296634,3
13,35.0,72.65625,1.3000000000000007,0.5999999999999996,0.6792555651684276,263.39162284296634,1
14,45.0,85.15625,1.1999999999999993,1.4000000000000004,0.7163566354691803,301.9839507021005,1
16,41.0,100.6944,1.0,1.1000000000000014,0.7008831252901068,277.50691901459214,1
17,46.0,76.4757,1.6999999999999993,2.799999999999999,0.7163566354691803,310.05615137138386,1
19,49.5,98.93663,1.3500000000000005,1.7,0.7280840799925199,338.17377805794143,4
20,46.333333333333336,100.37616333333334,1.9333333333333325,2.2,0.7163566354691803,310.05615137138386,3
22,45.666666666666664,73.37963333333335,1.5333333333333325,1.0333333333333325,0.7163566354691803,310.05615137138386,3
25,47.0,160.7639,1.3999999999999986,1.5,0.8656947451413652,328.90039604146006,1
26,42.0,152.691,1.9000000000000021,1.5999999999999996,0.8669253332906435,291.5543276726785,1
28,43.333333333333336,136.25580000000002,1.6333333333333329,2.599999999999999,0.7834602632705374,296.82038931874274,3
29,45.0,151.57986,2.500000000000001,2.46,0.8878780643976699,314.64504275059863,5
31,58.0,171.441,2.0,2.3999999999999995,1.032801496277172,409.85227509016227,1
32,57.0,181.5972,1.3000000000000007,2.500000000000001,1.0414569711913473,402.5068827835621,1
35,46.0,150.0868,0.5,2.0,0.8534923186273525,318.19542231220225,1
36,53.0,89.49653,1.6000000000000014,3.6000000000000005,0.7296734497478837,368.56953347722987,1
37,48.3125,96.40842,2.53125,3.7375,0.7572792643513679,334.3713342993923,16
38,55.0,107.86211428571428,2.0571428571428574,2.8285714285714283,0.7733202856509892,379.5674727127817,7
39,43.875,113.226975,2.5125,2.925,0.7586309325699037,303.01897841117176,8
40,40.15384615384615,102.58013092307692,2.472307692307693,3.536923076923077,0.740268816311559,278.07281168990755,65
41,50.0,104.1667,1.1999999999999993,2.8000000000000007,0.7280840799925199,346.3580129479844,1
43,47.25,116.01565,1.5750000000000002,2.425,0.7236652777582027,323.10830696341895,4
44,48.5,102.51735,1.549999999999999,1.9499999999999997,0.7194001143406473,330.4023099218313,2
45,52.5,118.27255,1.8499999999999979,3.3500000000000005,0.7339386131654391,362.90895495515036,2
46,49.0,92.36111,1.5999999999999979,4.0,0.6780855248646152,341.21105631652836,1
47,60.0,132.87036666666665,2.0333333333333337,3.8000000000000003,0.928965180548272,422.01135220703077,3
48,59.0,142.2743,2.366666666666667,3.4,0.9129727680059773,414.5728864113212,3
49,46.65625,121.52777499999999,2.7937499999999993,3.2874999999999996,0.766505909824623,330.54870763891114,32
50,48.77777777777778,121.8943,2.244444444444444,3.077777777777778,0.734388419343256,340.9488654053766,9
51,45.53333333333333,127.43056000000001,2.5133333333333336,3.1266666666666665,0.8019197393341808,319.31547978794464,15
52,39.0,144.184,2.5,3.9000000000000004,0.7995661423877118,281.421890945165,1
54,50.0,138.0208,2.5,3.0,0.8404130284528945,353.0789795153789,1
55,49.8,150.42535,2.7400000000000007,2.9699999999999998,0.8897619143076791,354.32731016617004,10
56,48.0,140.10417142857142,2.6142857142857148,2.6999999999999997,0.8248888568987401,340.108879675997,7
57,44.648648648648646,130.59309189189187,3.1459459459459453,3.6621621621621614,0.8655299023272524,321.91908620119153,37
58,50.48913043478261,137.6443652173913,3.217391304347826,3.554347826086957,0.9217203325129433,358.4898321866057,92
59,47.64705882352941,136.84385588235295,3.0294117647058822,3.344117647058823,0.884849796219643,342.4527814249815,34
60,46.5,113.15105,2.0250000000000004,4.45,0.6674503133766796,319.0057907117463,4
61,56.0,118.1424,2.599999999999998,4.6000000000000005,0.7469575720776749,400.4085806728695,1
63,54.0,135.1563,1.8999999999999986,4.9,0.8045684811252396,404.19378423152955,1
64,50.2,138.81946,2.12,4.819999999999999,0.7731968164746679,371.08682771152115,5
65,51.0,93.40278,2.3000000000000007,3.9000000000000004,0.6878134248856284,358.0206774042269,1
66,47.0,102.4306,2.5,4.8,0.7004810813819822,344.200406351199,1
71,54.0,111.1111,2.8000000000000007,4.199999999999999,0.729033100055498,385.9318605772102,1
73,42.625,107.73111875,2.45,4.26875,0.6959892773686771,301.4312918666295,16
75,57.0,98.350685,2.4499999999999993,4.85,0.754283006137933,421.1199540806891,4
77,48.708333333333336,98.69068125000001,3.066666666666667,4.070833333333334,0.7757161067616932,351.1979320483511,24
78,41.56891495601173,103.34977859237536,2.7343108504398828,3.7348973607038127,0.7397586592912367,294.22901298413836,341
79,46.355932203389834,112.8442847457627,3.1406779661016953,4.088135593220339,0.7781991389328633,329.3922303980616,59
80,43.36486486486486,108.27351067567567,2.887837837837837,4.185135135135135,0.7304759487375481,310.8616533327063,74
81,50.40588235294118,106.50378182352942,3.131176470588235,4.092941176470588,0.7781991389328633,359.1656047339409,170
85,59.8,167.55208,5.22,4.38,1.196990996079583,449.80995125388773,5
87,61.857142857142854,161.45832857142858,4.985714285714287,4.7,1.1312954575527303,468.7666478136496,7
89,54.714285714285715,163.61605714285716,5.5,3.957142857142857,1.1707686534199413,406.7731470070666,7
90,52.0,159.0278,5.159999999999999,3.6799999999999997,1.0922934261573782,384.9376232101449,5
91,52.214285714285715,152.85838333333334,5.404761904761903,3.880952380952381,1.0268708276125407,385.5856531102618,42
92,55.2,158.53298,5.92,3.9400000000000004,1.1032501768472744,407.28249655831604,10
93,54.25714285714286,153.32588857142858,5.78,4.148571428571429,1.0667130112442262,400.84222007627784,35
94,53.391304347826086,151.5826347826087,5.624637681159419,4.057971014492754,1.0186046224033445,393.14768991242545,69
95,65.23809523809524,171.05241904761905,5.942857142857144,4.6761904761904765,1.184205644528092,492.2048020097906,21
97,60.516129032258064,160.5510741935484,5.412903225806451,4.651612903225805,1.1029892470697622,458.9046677989941,31
99,66.42857142857143,150.83084285714287,6.071428571428571,4.871428571428572,1.0427334327323643,497.426251265968,7
