cluster_id,mean_FLA,mean_flowrate,mean_condensing_delta_t,mean_chilled_delta_t,predicted_initial_small_delta_t,predicted_initial_power,cluster_size
1,95.33333333333333,35.30092333333334,4.666666666666664,8.033333333333333,1.4897102143137755,210.17433614653774,3
2,99.0,35.01157,3.8999999999999986,7.799999999999999,2.096832418083513,219.7511912196494,1
4,87.5,35.648145,4.949999999999999,7.3999999999999995,1.2906351202211712,166.49863303401,2
5,88.0,33.04398333333333,5.033333333333334,7.0,1.2552230317999202,181.0028954884895,3
6,85.0,33.53588,4.6,6.75,1.2698444206093118,200.84699995292132,2
8,84.0,35.87962904761904,4.361904761904763,7.052380952380952,1.4345035021425703,126.45331595343798,21
9,84.8135593220339,35.10475525423729,4.564406779661018,7.088135593220339,1.2945735010237593,183.9999458395189,59
10,85.0,36.97916,4.0,8.1,1.746463318741096,98.80629432546016,1
11,94.0,37.73148,4.399999999999999,8.3,1.800628195426788,111.35180541607633,1
13,81.71428571428571,37.07837428571428,5.014285714285714,7.685714285714286,1.379013250166427,89.01333657496087,7
15,91.84848484848484,36.40221606060606,4.851515151515151,7.269696969696969,1.307546875627947,95.40640886171423,33
16,94.0,39.641205,5.449999999999999,8.0,1.482732044205217,137.289527022189,2
17,97.4,37.67168166666667,5.053333333333333,7.583333333333333,1.409102193460267,234.73194882996435,30
18,97.8,39.375,5.0200000000000005,7.2200000000000015,1.469150784367637,216.39755288512129,5
19,100.0,38.11728333333334,4.333333333333335,6.800000000000001,1.7824468671647975,218.1428528896702,3
20,97.0,37.5723375,4.6625000000000005,7.512499999999999,1.5612059371884912,212.57643514631673,8
21,92.39473684210526,36.242081052631576,4.568421052631579,7.113157894736842,1.3524760661963977,105.66595911375714,38
23,89.94736842105263,34.71613,4.457894736842106,7.289473684210527,1.3106948132769685,174.77047720109903,19
24,89.42105263157895,32.32212368421053,4.731578947368421,7.594736842105264,1.2452567748201857,192.16112318651824,19
25,93.15384615384616,34.067841538461536,4.9,7.507692307692308,1.2577822549356847,171.00828420949296,13
26,82.33333333333333,32.426696666666665,3.6999999999999993,8.6,1.5754630476964493,199.50491628963664,3
27,71.0,40.625,3.599999999999998,8.3,1.8065287386223934,73.36031275072605,1
28,75.0,36.40046,3.700000000000003,10.3,1.676820754630316,138.63774166139888,1
29,66.0,26.5625,2.8999999999999986,8.3,2.634326777944478,43.75596450891798,1
30,63.0,24.13194,3.5,8.5,1.3319357272908692,113.50169331418317,1
