Timestamp,NS Substation HX Primary Control Valve 1A2 V-01 Position,HX1 supply_dt,HX1 lmtd,HX1 primary chw dt,HX1 secondary chw dt,HX1 primary_dp,HX1_running_hour
2023-01-05 00:11:03,100.0,-1.0127309999999996,,-0.578703,4.108796,46.2963,0.0
2023-01-05 00:14:03,100.0,-0.7233789999999996,,-0.4340269999999995,4.1377310000000005,46.875000000000014,0.0
2023-01-05 00:17:03,100.0,-0.4050919999999998,,-0.46296300000000024,4.166665999999999,43.9815,0.0
2023-01-05 00:20:04,100.0,-0.14467599999999958,,-0.49189799999999995,4.195602,44.560199999999995,0.0
2023-01-05 00:23:03,100.0,0.02893499999999971,0.920250576687121,-0.49189800000000083,4.195603,42.824,0.0
2023-01-05 00:26:03,100.0,0.26041699999999945,1.565261168628926,-0.49189799999999995,4.079861,49.479200000000006,0.0
2023-01-12 03:21:43,98.06134,-0.6655090000000001,,-0.5787040000000001,5.034718000000001,50.6365,0.0
2023-01-12 03:24:42,100.0,-0.6944439999999998,,-0.46296300000000024,5.034718000000001,47.742999999999995,0.0
2023-01-12 03:27:01,100.0,-0.5787039999999992,,-0.5208329999999997,4.976848,44.84960000000001,0.0
2023-01-12 03:30:42,100.0,-0.43402799999999964,,-0.5208329999999997,4.947913000000001,49.47919999999999,0.0
2023-01-12 03:33:40,100.0,-0.3472229999999996,,-0.49189799999999995,4.947913000000001,51.504599999999996,0.0
2023-01-12 03:35:58,100.0,-0.2314810000000005,,-0.46296300000000024,4.890042000000001,47.164320000000004,0.0
2023-01-12 03:39:43,100.0,-0.05787100000000045,,-0.46296300000000024,4.803237000000001,48.900499999999994,0.0
2023-01-12 03:42:01,100.0,0.08680600000000016,1.256249887780734,-0.4629620000000001,4.687496,44.84960000000001,0.0
2023-01-12 03:45:40,80.43981,0.08680600000000016,1.261612195598085,-0.49189799999999995,4.687496,47.1644,0.0
2023-01-15 20:48:45,100.0,-0.14467600000000047,,-0.4340280000000005,1.9965270000000004,30.092550000000003,0.0
2023-01-15 20:51:40,100.0,0.0,0.16163218318407815,-0.3761579999999993,1.9965270000000004,32.11809000000001,0.0
2023-01-15 20:54:00,100.0,-0.02893499999999971,,-0.4340269999999995,2.054398,30.381950000000003,0.0
2023-01-15 20:57:01,100.0,-0.05787000000000031,,-0.4050920000000007,2.141203,30.67130999999999,0.0
2023-01-15 21:00:02,100.0,-0.08680600000000016,,-0.4340280000000005,2.141204,30.960660000000004,0.0
2023-01-16 20:42:42,100.0,0.17361100000000018,0.7831835891973404,-0.43402799999999964,1.5335650000000003,59.02770000000001,0.0
2023-01-16 20:45:42,100.0,0.11574099999999987,0.7603235583232117,-0.4340269999999995,1.8807870000000007,55.55560000000001,0.0
