Timestamp,SS Substation HX Primary Control Valve 4D3-1 V-02 Position,HX2 supply_dt,HX2 lmtd,HX2 primary chw dt,HX2 secondary chw dt,HX2 primary_dp,HX2_running_hour
2023-01-02 09:41:04,30.52662,3.4722219999999995,1.4276133454880438,4.079861,1.0127319999999997,12.73139999999998,0.0
2023-01-02 09:44:03,35.87963,3.327545999999999,1.3877629875945985,4.224538,1.3020840000000007,14.178299999999979,0.0
2023-01-02 09:47:03,38.31018,3.2696760000000005,1.371705962839733,4.340278,1.4756900000000002,13.888899999999978,0.0
2023-01-02 09:50:03,40.7118,3.3564809999999996,1.6359866999033512,4.658563999999999,1.9386550000000007,13.888900000000007,0.0
2023-01-02 09:53:03,42.21643,3.038195,1.2056007804359319,4.311342,1.5914350000000006,14.467500000000001,0.0
2023-01-02 09:56:05,35.87963,2.9803239999999995,1.1538649966141237,3.7326379999999997,1.0416670000000003,12.731500000000011,0.0
2023-01-02 12:59:01,30.52662,2.7777779999999996,1.2323783092651432,3.2986120000000003,0.9259260000000005,13.02079999999998,0.0
2023-01-02 13:02:03,31.01852,2.7777780000000005,1.1688502364332591,3.327547000000001,0.8969899999999997,13.020899999999983,0.0
2023-01-04 12:20:04,30.00578,2.8067130000000002,1.2093770962745776,3.211805,0.78125,13.310200000000009,0.0
2023-01-04 12:26:03,30.55556,2.8067130000000002,1.2093770962745776,3.211805,0.78125,13.020800000000008,0.0
2023-01-04 12:29:04,30.55556,2.7777780000000005,1.201173330807597,3.211805,0.8101849999999997,13.310100000000006,0.0
2023-01-04 12:32:04,30.55556,2.7777780000000005,1.201173330807597,3.211805,0.8101849999999997,13.888900000000007,0.0
2023-01-04 12:35:03,30.55556,2.7777780000000005,1.2323783092651437,3.1828710000000004,0.8101849999999997,13.020800000000008,0.0
2023-01-04 12:38:03,30.55556,2.7777780000000005,1.2323783092651437,3.1828710000000004,0.8101849999999997,13.310200000000009,0.0
2023-01-04 12:41:03,30.52662,2.7777780000000005,1.201173330807597,3.211805,0.8101849999999997,13.310200000000009,0.0
2023-01-04 12:44:03,30.55556,2.7777780000000005,1.201173330807597,3.211805,0.8101849999999997,13.599500000000006,0.0
2023-01-04 12:56:03,31.01852,2.8645829999999997,1.2257245946779767,3.240741,0.7523160000000004,13.020800000000008,0.0
2023-01-04 12:59:07,32.00232,2.8645829999999997,1.1929415276493005,3.2986120000000003,0.78125,13.888900000000007,0.051111111111111114
2023-01-04 13:02:04,32.98611,2.8067130000000002,1.1769000466418338,3.2986120000000003,0.8391199999999994,13.310200000000009,0.10027777777777777
2023-01-04 13:05:06,32.98611,2.8067130000000002,1.1769000466418338,3.2986120000000003,0.8391199999999994,14.467600000000004,0.15083333333333332
2023-01-04 13:08:04,33.44907,2.7777779999999996,1.20117113688174,3.2696769999999997,0.868055,13.310200000000009,0.20027777777777778
2023-01-04 13:11:03,33.44907,2.8067130000000002,1.1769000466418338,3.2986120000000003,0.8391199999999994,13.888900000000007,0.25
2023-01-04 13:14:03,33.44907,2.7777780000000005,1.2323783092651437,3.240741,0.8680549999999991,12.731400000000008,0.3
2023-01-04 13:17:03,33.44907,2.7777780000000005,1.1688502364332591,3.2986120000000003,0.8680549999999991,13.310100000000006,0.35
2023-01-04 13:20:04,33.44907,2.7777780000000005,1.201173330807597,3.240741,0.8391209999999996,13.020800000000008,0.40027777777777773
2023-01-04 13:23:03,32.46528,2.719908,1.2156133719309836,3.1828710000000004,0.868055,15.046300000000002,0.44999999999999996
2023-01-04 13:26:04,30.35301,2.719908,1.1526933086109077,3.1539350000000006,0.78125,13.310100000000006,0.5002777777777777
2023-01-05 10:27:40,30.55556,2.6620369999999998,1.168150914144507,3.0960639999999993,0.8101849999999997,12.731499999999983,0.5002777777777777
2023-01-06 15:27:40,30.52662,2.8935180000000003,1.2338666594877434,3.3854170000000003,0.868055,13.020900000000012,0.5002777777777777
2023-01-06 15:30:00,31.01852,2.8645830000000005,1.2257223697071158,3.3854170000000003,0.8969899999999997,13.310100000000006,0.5391666666666666
2023-01-06 15:33:01,31.01852,2.8935180000000003,1.2338666594877434,3.3854170000000003,0.868055,13.02079999999998,0.5894444444444443
2023-01-06 15:36:01,31.01852,2.835648,1.2175585405408078,3.327547,0.868055,13.020900000000012,0.6394444444444444
2023-01-06 15:39:42,31.01852,2.835648,1.1849303846144672,3.3564820000000006,0.868055,13.020800000000008,0.7008333333333333
2023-01-06 15:42:00,31.01852,2.835648,1.2175585405408078,3.327547,0.868055,13.310200000000009,0.7391666666666666
2023-01-06 15:45:40,31.01852,2.8067130000000002,1.2093748919576008,3.327547,0.8969899999999997,13.599500000000006,0.8002777777777778
2023-01-06 15:47:58,31.01852,2.8067130000000002,1.2093748919576008,3.327547,0.8969899999999997,13.310200000000009,0.8386111111111111
2023-01-06 15:51:40,31.01852,2.8935180000000003,1.26565830349903,3.414352000000001,0.9259260000000005,13.310200000000009,0.9002777777777777
2023-01-06 15:54:01,32.43634,2.835648,1.249059152165099,3.3564820000000006,0.9259260000000005,13.02079999999998,0.9394444444444444
2023-01-06 15:57:43,32.3206,2.8067130000000002,1.2093748919576008,3.327547,0.8969899999999997,13.31019999999998,1.001111111111111
2023-01-06 16:00:01,32.08912,2.7777779999999996,1.20117113688174,3.327547,0.9259250000000003,13.31019999999998,1.0394444444444444
2023-01-06 16:03:01,31.01852,2.7777779999999996,1.2323783092651432,3.2696759999999996,0.8969899999999997,13.02079999999998,1.0894444444444444
2023-01-06 16:06:00,30.52662,2.8067130000000002,1.2407290895082141,3.2696759999999996,0.8680549999999991,13.599500000000006,1.1391666666666667
2023-01-06 16:09:43,30.41088,2.8067130000000002,1.2093748919576008,3.327547,0.8969899999999997,13.020800000000008,1.201111111111111
2023-01-06 16:12:01,30.06366,2.8067130000000002,1.1769000466418338,3.327547,0.8680549999999991,13.599500000000006,1.2394444444444443
2023-01-06 16:15:43,30.06366,2.8067130000000002,1.2093748919576008,3.327547,0.8969899999999997,13.599500000000006,1.301111111111111
2023-01-09 11:36:39,30.52662,2.633102,1.1903024291634978,3.0671299999999997,0.8391199999999994,13.310200000000009,1.301111111111111
2023-01-09 11:39:42,30.52662,2.6041670000000003,1.181820672941514,3.0671299999999997,0.8680549999999991,13.599500000000006,1.301111111111111
2023-01-09 11:42:42,30.55556,2.633102,1.1903024291634978,3.0671299999999997,0.8391199999999994,13.599500000000006,1.301111111111111
2023-01-09 11:45:00,30.52662,2.6041670000000003,1.1515111819281267,3.0671299999999997,0.8391209999999996,13.020800000000008,1.301111111111111
2023-01-09 11:48:42,30.55556,2.5752310000000005,1.1431576944396236,3.009258,0.8101849999999997,13.888900000000007,1.301111111111111
2023-01-15 21:03:40,44.61805,2.256944,1.0781326392094155,3.5590269999999995,1.7071769999999997,14.178300000000007,1.301111111111111
2023-01-15 21:06:42,47.04861,1.8229160000000002,0.8899223746973586,3.038195,1.5624999999999991,15.046300000000002,1.3516666666666666
2023-01-15 21:09:42,42.6794,1.5914349999999997,0.7910525646470237,2.6620369999999998,1.3888889999999998,15.914299999999997,1.4016666666666666
2023-01-15 21:12:00,40.24884,1.5914349999999997,0.8172574395227974,2.517361,1.273148,14.757000000000005,1.44
2023-01-15 21:15:42,35.87963,1.6782409999999999,0.8179950747562382,2.459491,1.0995369999999998,14.467599999999976,1.5016666666666667
2023-01-15 21:18:43,34.89584,1.7071769999999997,0.853905299550087,2.430556,1.070601,13.310200000000009,1.5519444444444446
2023-01-15 21:21:00,33.44907,1.7071769999999997,0.9051809598895545,2.430556,1.1284709999999993,14.467599999999976,1.59
2023-01-15 21:24:43,33.44907,1.765047,0.8984197829299898,2.4884269999999997,1.0995359999999996,13.31019999999998,1.6519444444444444
2023-01-15 21:27:42,35.41666,1.8807870000000007,0.9611585339551515,2.5173620000000003,1.0416669999999995,13.59960000000001,1.7016666666666667
2023-01-15 21:30:40,37.32639,1.851852,0.8988367016033945,2.6041670000000003,1.0995370000000007,14.467600000000004,1.751111111111111
2023-01-15 21:33:43,33.44907,1.5914350000000006,0.8425488920176619,2.5752320000000006,1.359954,15.3356,1.8019444444444443
2023-01-15 21:36:00,30.55556,1.6203709999999996,0.8766384932982483,2.430556,1.2152769999999995,14.467600000000004,1.8399999999999999
2023-02-12 14:06:41,31.97338,3.906249,1.802233513111464,5.9027769999999995,2.6330980000000004,14.178199999999975,1.8399999999999999
