Timestamp,V-01_averaged,HX1 supply_dt,HX1 lmtd,HX1 primary chw dt,HX1 secondary chw dt,HX1 primary_dp,HX1_running_hour
2023-01-03 07:38:03,30.9027795,2.1701390000000007,0.8662271728909009,8.101852000000001,6.163193,27.488399999999984,0.0
2023-01-04 07:38:03,32.2193295,2.6620370000000007,0.954823333796522,7.638887,5.1794,27.488500000000016,0.0
2023-01-04 07:41:03,30.6568295,1.8807870000000007,1.365915117675403,7.812502,6.886575,27.199000000000012,0.0
2023-01-04 07:56:03,33.2465295,2.517361,,5.700233,3.096062,28.067099999999982,0.0
2023-01-05 08:36:41,30.42535,2.170139,1.4410270161067362,7.262732000000001,5.989583,25.462999999999994,0.0
2023-01-05 09:30:42,30.135995,0.7233800000000006,0.5309833485687243,4.513885000000001,4.166664999999999,28.067099999999982,0.0
2023-01-05 09:32:59,30.410880000000002,0.5787040000000001,0.4174464588069866,4.571759999999999,4.282406,28.06710000000001,0.0
2023-01-05 09:35:58,30.38195,0.5787040000000001,0.4355992382762411,4.456019,4.195602,28.35650000000001,0.0
2023-01-05 09:39:40,30.6713,0.7523150000000003,0.441889445390344,4.369213,3.8483799999999997,27.488399999999984,0.0
2023-01-05 12:30:00,36.096645,2.141204,,5.700233,3.5300889999999994,29.22460000000001,0.0
2023-01-05 12:33:00,39.699075,2.0254630000000002,0.7537856338177696,5.468753,3.6169000000000002,30.382000000000005,0.0
2023-01-05 12:36:42,38.68634,1.9386580000000002,0.6912477188976737,5.237272999999999,3.4432850000000004,30.092600000000004,0.0
2023-01-05 12:39:01,38.93229,2.0254629999999993,0.7126667347157774,5.150468,3.2696750000000003,29.513800000000003,0.0
2023-01-05 12:42:43,37.38426,1.9386579999999993,0.7314956670934176,4.832177,3.0671299999999997,27.488399999999984,0.0
2023-01-05 12:45:43,37.12384,1.9386579999999993,0.6467860100534262,4.861112,3.038190000000001,27.488400000000013,0.0
2023-01-05 12:48:42,35.30093,1.9097229999999996,0.6840709747619722,4.861112,3.0960649999999994,28.356499999999983,0.0
2023-01-05 12:52:03,31.177665,1.851852,0.7452906909531057,4.918982000000001,3.2696760000000005,27.488400000000013,0.0
2023-01-05 13:27:02,30.671295,2.1701380000000006,0.7904758328342717,5.671298,3.6747699999999996,27.488499999999988,0.0
