cluster_id,mean_FLA,mean_flowrate,mean_condensing_delta_t,mean_chilled_delta_t,predicted_initial_small_delta_t,predicted_initial_power,cluster_size
1,57.0,18.75,0.09999999999999787,-0.6000000000000014,1.9338797473704006,13.332979240687491,1
2,54.0,22.51157,0.0,-1.5,1.833416006004881,13.227485245439095,1
3,60.0,25.23148,-0.1999999999999993,-0.40000000000000036,2.1924278062430598,18.76821382250813,1
4,60.0,27.25694,0.5,-2.0,2.1924278062430598,18.76821382250813,1
5,60.0,35.53241,-0.1999999999999993,-1.8000000000000007,2.29414535806684,21.915327110332687,1
6,54.0,21.93287,-0.3000000000000007,-3.6000000000000014,1.833416006004881,13.227485245439095,1
7,64.0,23.66898,-0.6000000000000014,-4.0,2.4235879575846564,21.016378583051488,1
8,58.0,24.36343,-1.1999999999999993,-1.4000000000000004,1.9796371288616808,14.533640379294953,1
9,72.0,36.74768,-0.5,3.200000000000001,2.865238624194866,31.307903047727716,1
10,70.0,32.98611,-0.8999999999999986,1.299999999999999,2.7032382610500068,27.51174557485837,1
11,69.0,25.000005,-0.049999999999998934,2.1000000000000005,2.601520709226227,28.28400242884755,2
12,69.0,27.5463,0.3999999999999986,2.0,2.601520709226227,28.28400242884755,1
13,64.0,33.27546,0.3000000000000007,1.6999999999999993,2.5253055094084362,21.016378583051488,1
14,62.0,27.02547,0.0,1.8000000000000007,2.3414779370538796,22.559487455909064,1
15,73.0,27.43056,0.8999999999999986,2.1000000000000005,2.601520709226227,25.928674180050578,1
16,69.0,27.48843,0.6000000000000014,1.9000000000000004,2.601520709226227,28.28400242884755,1
17,68.0,26.96759,0.5,3.2,2.580619246533238,24.84689064521426,1
18,62.0,34.72222,0.40000000000000213,1.5999999999999996,2.4431954888776595,22.75191638813537,1
19,61.0,30.61343,0.3000000000000007,1.4000000000000004,2.3414779370538796,18.76821382250813,1
20,67.0,34.14352,0.5999999999999979,2.6999999999999993,2.6803576256237522,25.039319577440565,1
21,65.0,38.77315,0.5999999999999979,2.5,2.6618072076641677,25.719222482058626,1
22,66.0,34.14352,0.8000000000000007,0.5,2.562464449284717,25.033779878023157,1
23,64.0,36.86343,0.6999999999999993,0.29999999999999893,2.678392417581327,25.98182036273692,1
24,55.0,27.922449999999998,0.15000000000000036,0.2999999999999998,1.8639491799698524,13.227485245439095,2
25,60.0,27.89352,-0.09999999999999787,0.0,2.1924278062430598,18.76821382250813,1
26,71.0,27.48843,0.5,0.10000000000000142,2.601520709226227,27.413892947920125,1
27,64.0,24.88426,0.0,-0.8000000000000007,2.4235879575846564,21.016378583051488,1
28,63.0,48.4375,-0.5,1.9000000000000004,2.942125957990568,35.82812261362707,1
29,59.0,44.84954,-0.29999999999999716,0.6000000000000014,2.7119574988189017,30.674889386339753,1
30,70.0,48.84259,0.5,1.0,3.0246859448508916,42.9310277660215,1
31,69.0,42.36111,0.29999999999999716,0.5,2.935361717834599,36.98410512789321,1
32,70.0,39.0625,0.6000000000000014,2.0,2.865238624194866,20.796130399391625,1
33,69.0,44.38657,0.6000000000000014,1.9000000000000004,3.056093714352674,37.52651896044727,1
34,70.5,44.184025000000005,0.4499999999999993,0.7000000000000011,3.056093714352674,39.57546454315448,2
35,60.0,42.7662,0.6999999999999993,0.9000000000000004,2.6075746864401,37.2806386293235,1
36,62.0,46.64352,0.6999999999999993,1.5999999999999996,2.8657960434264744,35.05553813377192,1
37,57.666666666666664,47.202933333333334,-0.06666666666666643,-0.7333333333333331,2.4695494418920503,30.73218666718742,3
38,41.0,47.68518,0.1999999999999993,0.09999999999999964,2.1604684491194557,33.04899900785848,1
39,48.0,44.27084,-0.10000000000000142,0.09999999999999964,2.240053661486561,36.112722826332934,1
40,38.0,33.3912,-0.10000000000000142,-0.29999999999999893,1.8152220851289498,6.115836589280368,1
41,49.0,31.59722,0.0,-0.6999999999999993,1.7876903868773069,12.84388893868325,1
42,65.0,33.33334,0.3000000000000007,0.0,2.5751547143956537,24.84135094579685,1
43,59.0,41.03009,0.09999999999999787,0.20000000000000107,2.502978477062289,37.2806386293235,1
44,56.0,34.43287,0.3999999999999986,-0.9500000000000002,2.029537466994092,13.419914177665401,2
45,59.0,37.03704,0.40000000000000213,-0.6999999999999993,2.4450251343433766,23.733655602193558,1
46,54.0,30.20833,0.5,-0.5,1.833416006004881,13.227485245439095,1
47,53.0,37.96296,1.0,-0.5999999999999996,1.5209490667147638,29.022928461524995,1
48,76.0,21.06482,0.29999999999999716,6.2,2.307758451217589,114.98138801345468,1
49,68.0,20.37037,1.3000000000000007,8.1,2.073817597823673,125.45221077969104,1
50,51.0,39.872690000000006,1.1500000000000004,3.849999999999999,1.3654611908557077,26.158958756755073,2
51,47.0,34.375,1.0999999999999979,3.9000000000000004,1.1922199765959907,20.672273932997296,1
52,55.666666666666664,33.62268666666667,1.5666666666666653,5.233333333333333,1.4480218575501775,54.198073149333695,3
53,50.5,33.912035,1.3499999999999996,5.55,1.3222659751028611,66.27465745679025,2
54,59.0,35.64815,1.3999999999999986,5.2,1.6545663890301803,39.26189758888445,1
55,53.0,30.700229999999998,1.5999999999999979,4.85,1.1904575306715832,26.926700443147215,2
56,46.0,36.28472,1.4000000000000004,4.449999999999999,1.0824145723415013,9.548054042631646,2
58,58.0,36.80555,0.6999999999999993,5.300000000000001,1.9804722491438158,24.604968138261494,1
59,52.0,42.01389,0.6000000000000014,5.2,1.9203751925588706,23.59592481402147,1
60,58.0,40.85648,0.8000000000000007,4.3999999999999995,2.049399616334687,8.07498072165282,1
61,49.0,28.29861,1.0999999999999979,5.2,1.3034030606065985,55.41593876206574,1
62,40.0,31.25,0.6999999999999993,5.0,1.481984642398939,44.519707382811895,1
63,68.5,35.04051,0.29999999999999893,4.300000000000001,2.4909882871312248,9.4552225665723,2
64,71.0,33.545523333333335,0.5333333333333338,3.8666666666666667,2.64204725933888,27.37333657339116,3
65,68.0,37.38426,0.6999999999999993,4.1,2.6894549426337577,27.274990114051587,1
66,69.0,26.04167,1.0,4.6000000000000005,2.156604622606624,30.26449326173953,1
67,69.0,27.31482,0.6999999999999993,5.1,2.2706313613657723,57.29683734849964,1
68,73.0,37.70255,0.6999999999999993,5.050000000000001,2.547071431803509,10.661531777260688,2
69,69.0,34.085645,1.25,4.75,2.071812115611585,33.62390225549599,2
70,70.0,31.59722,1.0,4.3999999999999995,2.3443069213217322,29.49223640775035,1
71,81.0,31.8287,1.0,4.8999999999999995,2.2189466382006624,154.16489593359898,1
72,67.0,28.00926,1.5999999999999979,3.5,2.23154476146794,32.69425140792968,1
73,71.0,48.09028,0.6999999999999993,2.8000000000000007,3.056093714352674,36.53652764971531,1
74,63.0,49.53704,0.40000000000000213,2.5999999999999996,2.7347810906802303,66.03954842659122,1
75,67.5,41.493055,0.5999999999999996,4.300000000000001,2.6913032942019885,13.10502996613022,2
76,69.66666666666667,43.96218666666667,0.6000000000000002,4.266666666666667,2.9501057029722233,21.845726661697963,3
77,69.0,43.69213,0.20000000000000284,3.999999999999999,2.9403459724902614,37.168107921816514,1
78,70.0,45.08102,0.3000000000000007,3.5,3.056093714352674,34.38969199408743,1
79,70.0,48.72685,0.7000000000000028,4.1,2.955713202466051,33.24616814233537,1
