Timestamp,NP Chiller High Level Status WCC_N_1_2_Motor FLA Loading,NP Chiller Hard-wired Status WCC_NP_1_2_FM_01_FR,NP Chiller High Level Status WCC_N_1_2_Running Hours,condensing_delta_t,chilled_delta_t,small_delta_t,NP WCC Power WCC_1_2_Power,cluster,cluster_id
2024-03-29 12:21:00,74,128.5446,1.0,4.0,6.1,1.3000000000000007,560.1,2,940
2024-03-29 12:24:00,74,128.0382,1.0,4.0,6.1,1.3000000000000007,560.1,2,940
2024-03-29 12:27:00,74,127.2425,1.0,4.100000000000001,6.1,1.0999999999999979,563.49,2,940
2024-03-29 12:30:00,73,127.6042,1.0,4.0,6.1,1.2000000000000028,563.49,2,940
2024-03-29 12:33:00,72,128.3275,1.0,4.099999999999998,6.1,1.1000000000000014,563.49,2,940
2024-03-29 12:36:00,72,127.4595,1.0,4.100000000000001,6.1,1.0,556.82,2,940
2024-03-29 12:39:00,73,125.217,1.0,3.900000000000002,6.1,1.0,556.82,2,939
2024-03-29 12:42:00,73,122.5405,1.0,3.8000000000000007,6.3,1.3000000000000007,556.82,2,939
2024-03-29 12:45:00,73,123.6256,1.0,3.8000000000000007,6.2,1.1999999999999993,556.82,2,939
2024-03-29 12:54:00,72,128.3275,1.0,3.8000000000000007,6.2,1.1000000000000014,548.92,2,1248
2024-03-29 12:57:00,74,131.7998,1.0,3.8000000000000007,6.0,1.3999999999999986,563.45,2,1248
2024-03-29 13:00:00,75,134.5486,1.0,3.6999999999999993,6.0,1.5,563.45,2,1247
2024-03-29 13:03:00,75,133.2465,2.0,3.8999999999999986,6.0,1.3000000000000007,563.45,2,1249
2024-03-29 13:06:00,74,131.6551,2.0,3.8999999999999986,6.0,1.3000000000000007,567.67,2,1249
2024-03-29 13:09:00,73,127.9659,2.0,3.8999999999999986,6.0,1.1000000000000014,567.67,2,1248
2024-03-29 13:12:00,73,126.5914,2.0,3.799999999999997,6.0,1.2000000000000028,567.67,2,1248
2024-03-29 13:15:00,72,124.783,2.0,3.799999999999997,6.0,1.1000000000000014,567.67,2,1248
2024-03-29 13:21:00,73,125.651,2.0,3.8000000000000007,6.2,1.1999999999999993,557.68,2,1248
2024-03-29 13:24:00,73,127.2425,2.0,3.8000000000000007,6.2,1.1999999999999993,557.68,2,1248
2024-03-29 13:27:00,72,126.1574,2.0,3.8000000000000007,6.1,1.1999999999999993,551.94,2,1248
2024-03-29 13:30:00,72,125.434,2.0,3.8000000000000007,6.1,1.1999999999999993,551.94,2,1248
2024-03-29 13:33:00,72,125.651,2.0,3.8000000000000007,6.1,1.1999999999999993,551.94,2,1248
2024-03-29 13:42:00,70,122.6128,2.0,3.6000000000000014,6.0,1.0,543.41,2,976
2024-03-29 14:06:00,72,125.868,3.0,3.6999999999999993,6.0,1.0,541.04,2,1330
2024-03-29 14:09:00,72,126.5914,3.0,3.6999999999999993,5.9,1.3000000000000007,541.04,2,1330
2024-03-29 14:12:00,70,124.9277,3.0,3.6999999999999993,6.0,1.1999999999999993,541.04,2,1330
2024-03-29 14:15:00,70,125.7957,3.0,3.6999999999999993,5.9,1.1000000000000014,541.04,2,1330
2024-03-29 14:18:00,71,127.4595,3.0,3.6999999999999993,6.0,1.1000000000000014,538.82,2,1330
2024-03-29 14:21:00,70,127.6042,3.0,3.6999999999999993,6.0,1.1000000000000014,538.82,2,1330
2024-03-29 14:24:00,70,127.0978,3.0,3.6999999999999993,5.9,1.1999999999999993,538.82,2,1330
2024-03-29 14:27:00,70,127.6765,3.0,3.6999999999999993,5.9,1.3000000000000007,540.63,2,1330
2024-03-29 14:30:00,70,126.2298,3.0,3.6999999999999993,5.800000000000001,1.1000000000000014,540.63,2,1330
2024-03-29 14:33:00,70,126.3021,3.0,3.6999999999999993,5.9,1.1999999999999993,540.63,2,1330
2024-03-29 14:36:00,71,126.5914,3.0,3.6000000000000014,5.800000000000001,1.3000000000000007,545.93,2,1330
2024-03-29 14:39:00,71,127.0255,3.0,3.799999999999997,6.000000000000001,1.1000000000000014,545.93,2,1248
2024-03-29 14:42:00,71,126.5191,3.0,3.6000000000000014,6.000000000000001,1.3000000000000007,545.93,2,1330
2024-03-29 14:45:00,70,125.9404,3.0,3.6999999999999993,6.000000000000001,1.2000000000000028,545.93,2,1330
2024-03-29 14:48:00,70,126.6638,3.0,3.599999999999998,5.699999999999999,1.2000000000000028,537.34,2,1330
2024-03-29 14:51:00,71,128.4722,3.0,3.700000000000003,5.800000000000001,1.1999999999999993,537.34,2,1328
2024-03-29 14:54:00,72,127.6042,3.0,3.6000000000000014,5.700000000000001,1.1999999999999993,537.34,2,1330
2024-03-29 14:57:00,72,125.217,3.0,3.700000000000003,5.800000000000001,1.0999999999999979,548.77,2,1330
2024-03-29 15:00:00,70,126.9531,3.0,3.6999999999999993,5.9,1.0,548.77,2,1330
2024-03-29 15:03:00,69,128.1829,4.0,3.6999999999999993,5.9,0.9000000000000021,548.77,2,1330
2024-03-29 15:06:00,70,128.3999,4.0,3.599999999999998,5.700000000000001,1.1000000000000014,534.75,2,1330
2024-03-29 15:09:00,70,130.7147,4.0,3.599999999999998,5.800000000000001,1.3000000000000007,534.75,2,1328
2024-03-29 15:12:00,72,129.6296,4.0,3.6000000000000014,6.0,1.3999999999999986,534.75,2,1330
2024-03-29 15:15:00,73,130.7147,4.0,3.6999999999999993,5.9,1.1999999999999993,534.75,2,1248
2024-03-29 15:18:00,72,130.136,4.0,3.799999999999997,5.9,1.1000000000000014,545.25,2,1248
2024-03-29 15:21:00,71,128.6892,4.0,3.799999999999997,5.9,1.1000000000000014,545.25,2,1248
2024-03-29 15:24:00,72,125.5787,4.0,3.799999999999997,6.0,1.2000000000000028,545.25,2,1248
2024-03-29 15:27:00,71,125.2894,4.0,3.6000000000000014,6.0,1.3000000000000007,541.18,2,1330
2024-03-29 15:30:00,70,124.9277,4.0,3.6000000000000014,5.9,1.0999999999999979,541.18,2,1330
2024-03-29 15:33:00,70,125.434,4.0,3.599999999999998,5.800000000000001,1.1000000000000014,541.18,2,1330
2024-03-29 15:36:00,72,127.8212,4.0,3.6999999999999993,5.9,1.3000000000000007,544.29,2,1330
2024-03-29 15:54:00,73,127.4595,4.0,3.6000000000000014,6.1,1.1999999999999993,540.56,2,1330
2024-03-29 15:57:00,74,134.6933,4.0,3.8000000000000007,6.0,1.3000000000000007,564.25,2,1247
2024-03-29 16:00:00,75,138.1655,4.0,3.8999999999999986,5.9,1.5000000000000036,564.25,2,1245
2024-03-29 16:03:00,76,137.1528,5.0,3.900000000000002,6.0,1.4999999999999964,564.25,2,1245
2024-03-29 16:06:00,77,138.3102,5.0,4.0,6.0,1.3999999999999986,594.02,2,1245
2024-03-29 16:09:00,78,138.5272,5.0,4.0,6.0,1.5,594.02,2,1245
2024-03-29 16:12:00,76,135.4167,5.0,4.0,6.0,1.3999999999999986,594.02,2,1245
2024-03-29 16:15:00,75,136.6464,5.0,4.100000000000001,6.0,1.1999999999999957,594.02,2,1245
2024-03-29 16:18:00,77,135.9954,5.0,4.0,6.0,1.2999999999999972,591.59,2,1245
2024-03-29 16:21:00,76,136.6464,5.0,4.0,5.9,1.2999999999999972,591.59,2,1245
2024-03-29 16:24:00,75,137.3698,5.0,4.0,5.9,1.2000000000000028,591.59,2,1245
2024-03-29 16:27:00,77,139.0336,5.0,4.0,5.9,1.2999999999999972,584.12,2,1245
2024-03-29 16:30:00,76,139.3229,5.0,4.0,5.9,1.1000000000000014,584.12,2,1245
2024-03-29 16:33:00,78,138.6719,5.0,4.0,5.9,1.2999999999999972,584.12,2,1245
2024-03-29 16:36:00,78,139.1783,5.0,4.0,6.0,1.3999999999999986,590.18,2,1245
2024-03-29 16:39:00,78,137.8038,5.0,4.0,5.9,1.3999999999999986,590.18,2,1245
2024-03-29 16:42:00,75,133.7529,5.0,4.0,6.0,1.2999999999999972,590.18,2,1245
2024-03-29 16:45:00,74,127.8212,5.0,3.900000000000002,6.1,1.1999999999999993,590.18,2,1248
2024-03-29 16:48:00,74,126.3021,5.0,3.900000000000002,6.2,1.1999999999999993,567.25,2,939
2024-03-29 16:51:00,72,128.3275,5.0,3.900000000000002,6.2,1.0,567.25,2,1248
2024-03-29 16:54:00,73,128.0382,5.0,3.8999999999999986,6.1,1.1000000000000014,567.25,2,1248
2024-03-29 16:57:00,73,127.8212,5.0,3.6999999999999993,6.0,1.1999999999999993,553.03,2,1330
2024-03-29 17:00:00,72,127.3148,5.0,3.799999999999997,6.3,1.2000000000000028,553.03,2,1248
2024-03-29 17:03:00,74,126.3021,6.0,3.799999999999997,6.199999999999999,1.2000000000000028,553.03,2,1248
2024-03-29 17:06:00,71,123.8426,6.0,3.8000000000000007,6.2,1.0,544.37,2,939
2024-03-29 17:12:00,71,120.1534,6.0,3.6999999999999993,6.0,1.0,544.37,2,945
2024-03-29 17:15:00,70,122.3235,6.0,3.6000000000000014,6.0,1.0,544.37,2,976
2024-03-29 17:21:00,69,122.7575,6.0,3.700000000000003,5.9,1.0,531.78,2,976
2024-03-29 17:30:00,70,126.3744,6.0,3.6999999999999993,6.0,1.1000000000000014,536.21,2,1330
2024-03-29 17:33:00,70,126.5191,6.0,3.6999999999999993,6.0,1.1999999999999993,536.21,2,1330
2024-03-29 17:36:00,71,125.434,6.0,3.6999999999999993,6.0,1.1999999999999993,536.45,2,1330
2024-03-29 17:39:00,71,124.783,6.0,3.6999999999999993,6.0,1.1000000000000014,536.45,2,1330
2024-03-29 17:42:00,70,126.5914,6.0,3.6000000000000014,6.1,1.1999999999999993,536.45,2,1330
2024-03-29 17:45:00,71,125.0723,6.0,3.6999999999999993,6.0,1.1999999999999993,536.45,2,1330
2024-03-29 17:48:00,70,124.4936,6.0,3.6999999999999993,5.9,1.1999999999999993,529.84,2,1330
2024-03-29 17:51:00,68,125.434,6.0,3.6999999999999993,6.0,1.0,529.84,2,1330
2024-03-29 17:54:00,69,125.2894,6.0,3.599999999999998,6.0,1.0,529.84,2,1330
2024-03-29 18:03:00,68,122.5405,7.0,3.6000000000000014,6.0,1.0999999999999979,527.65,2,976
2024-03-29 18:06:00,68,119.7917,7.0,3.6000000000000014,5.9,1.0,513.14,2,976
2024-03-29 18:09:00,68,119.864,7.0,3.6000000000000014,6.0,1.0,513.14,2,976
2024-03-29 18:12:00,67,121.8895,7.0,3.5,6.0,1.1000000000000014,513.14,2,976
2024-03-29 18:15:00,69,121.2384,7.0,3.6000000000000014,5.9,1.1000000000000014,513.14,2,976
2024-03-29 18:18:00,69,121.8171,7.0,3.6000000000000014,5.9,1.1000000000000014,516.3,2,976
2024-03-29 18:21:00,69,122.6128,7.0,3.6000000000000014,6.0,1.1000000000000014,516.3,2,976
2024-03-29 18:24:00,68,122.6852,7.0,3.6999999999999993,5.9,1.0,516.3,2,976
2024-03-29 18:27:00,67,121.9618,7.0,3.6999999999999993,6.0,1.0,515.7,2,976
2024-03-29 18:30:00,67,123.1192,7.0,3.599999999999998,6.0,1.1000000000000014,515.7,2,976
2024-03-29 18:33:00,67,121.6001,7.0,3.6999999999999993,6.0,1.1000000000000014,515.7,2,976
2024-03-29 18:36:00,69,124.0596,7.0,3.5,5.800000000000001,1.1000000000000014,515.92,2,976
2024-03-29 18:39:00,69,122.6852,7.0,3.5,5.9,1.1000000000000014,515.92,2,976
2024-03-29 18:42:00,68,122.6852,7.0,3.5,5.9,1.1999999999999993,515.92,2,976
2024-03-29 18:45:00,68,120.515,7.0,3.6000000000000014,5.9,1.0999999999999979,515.92,2,976
2024-03-29 18:48:00,68,119.7193,7.0,3.5,5.9,1.1999999999999993,517.61,2,976
2024-03-29 18:51:00,68,119.3576,7.0,3.599999999999998,6.000000000000001,1.0,517.61,2,976
2024-03-29 18:54:00,67,119.647,7.0,3.599999999999998,5.9,0.9000000000000021,517.61,2,976
2024-03-29 18:57:00,66,121.4554,7.0,3.5,5.800000000000001,1.0,510.49,2,976
2024-03-30 18:45:00,68,117.5492,8.0,2.0,2.7,3.0,0.0,1,148
2024-03-30 18:51:00,61,134.2592,8.0,2.5,4.3999999999999995,2.1999999999999993,250.04,2,597
2024-03-30 18:54:00,75,152.0544,8.0,3.3000000000000007,5.200000000000001,2.599999999999998,250.04,2,640
2024-03-30 18:57:00,78,148.9439,8.0,4.400000000000002,5.700000000000001,1.0999999999999979,613.06,2,1380
2024-03-30 19:03:00,79,150.6077,8.0,4.300000000000001,5.700000000000001,1.1999999999999993,613.06,2,1380
2024-03-30 19:06:00,78,148.2205,8.0,4.299999999999997,5.800000000000001,1.4000000000000021,601.67,2,1380
2024-03-30 19:09:00,78,148.0758,8.0,4.300000000000001,5.800000000000001,1.3999999999999986,601.67,2,1380
2024-03-30 19:12:00,79,152.4161,8.0,4.400000000000002,5.800000000000001,1.5,601.67,2,1381
2024-03-30 19:18:00,80,153.4288,8.0,4.400000000000002,5.800000000000001,1.5,606.88,2,1381
2024-03-30 19:21:00,78,155.816,8.0,4.5,5.700000000000001,1.5,606.88,2,1381
2024-03-30 19:27:00,81,156.901,8.0,4.5,5.700000000000001,1.6000000000000014,614.57,2,1381
2024-03-30 19:30:00,81,156.7564,8.0,4.5,5.700000000000001,1.6000000000000014,614.57,2,1381
2024-03-30 19:33:00,79,149.7396,8.0,4.5,5.9,1.5999999999999979,614.57,2,1379
2024-03-30 19:39:00,80,148.9439,8.0,4.5,6.000000000000001,1.5999999999999979,631.07,2,1379
2024-03-30 19:42:00,82,147.6418,9.0,4.5,6.000000000000001,1.5000000000000036,631.07,2,1379
2024-03-30 19:48:00,80,146.0504,9.0,4.5,6.000000000000001,1.3000000000000007,611.6,2,1379
2024-03-30 19:51:00,77,147.6418,9.0,4.5,6.0,1.3999999999999986,611.6,2,1379
2024-03-30 19:57:00,80,148.0035,9.0,4.5,6.0,1.3999999999999986,609.52,2,1379
2024-03-30 20:00:00,80,147.9311,9.0,4.599999999999998,6.2,1.4000000000000021,609.52,2,1379
2024-03-30 20:03:00,81,146.629,9.0,4.599999999999998,6.2,1.4000000000000021,609.52,2,1379
2024-03-30 20:06:00,79,146.195,9.0,4.599999999999998,6.2,1.4000000000000021,621.0,2,1379
2024-03-30 20:12:00,80,148.2205,9.0,4.599999999999998,6.1000000000000005,1.5000000000000036,621.0,2,1379
2024-03-30 20:15:00,78,147.4971,9.0,4.5,6.1,1.3999999999999986,621.0,2,1379
2024-03-30 20:18:00,81,145.9057,9.0,4.5,6.0,1.3999999999999986,612.25,2,1379
2024-03-30 20:21:00,78,141.3484,9.0,4.5,6.2,1.5,612.25,2,1145
2024-03-30 20:27:00,79,140.9867,9.0,4.399999999999999,6.2,1.3999999999999986,603.34,2,1145
2024-03-30 20:30:00,78,141.7101,9.0,4.399999999999999,6.2,1.3000000000000007,603.34,2,1145
2024-03-30 20:33:00,80,143.8802,9.0,4.5,6.1,1.3000000000000007,603.34,2,1145
2024-03-30 20:39:00,78,147.3524,9.0,4.5,6.0,1.3999999999999986,604.41,2,1379
2024-03-30 20:42:00,78,147.6418,10.0,4.5,5.9,1.1999999999999993,604.41,2,1379
2024-03-30 20:48:00,80,148.0035,10.0,4.399999999999999,5.9,1.5,597.81,2,1379
2024-03-30 20:51:00,81,147.1354,10.0,4.5,6.0,1.6999999999999993,597.81,2,1379
2024-03-30 20:54:00,81,146.4844,10.0,4.5,5.9,1.5000000000000036,597.81,2,1379
2024-03-30 21:00:00,79,146.195,10.0,4.5,5.9,1.4000000000000021,617.38,2,1379
2024-03-30 21:03:00,80,146.195,10.0,4.599999999999998,6.1,1.4000000000000021,617.38,2,1379
2024-03-30 21:09:00,80,144.6759,10.0,4.5,6.0,1.5,619.65,2,1379
2024-03-30 21:12:00,80,142.4335,10.0,4.5,6.1,1.3999999999999986,619.65,2,1145
2024-03-30 21:18:00,78,141.4931,10.0,4.5,6.1,1.3999999999999986,615.54,2,1145
2024-03-30 21:21:00,79,142.2164,10.0,4.5,6.1,1.3999999999999986,615.54,2,1145
2024-03-30 21:24:00,77,141.7824,10.0,4.399999999999999,6.2,1.2000000000000028,615.54,2,1145
2024-03-30 21:30:00,78,140.9867,10.0,4.399999999999999,6.0,1.2999999999999972,594.03,2,1145
2024-03-30 21:42:00,75,135.706,11.0,4.100000000000001,6.0,1.1999999999999993,590.81,2,1245
2024-03-31 06:33:00,55,100.5498,11.0,1.6999999999999993,-0.3999999999999986,2.1999999999999993,0.0,1,31
2024-03-31 06:36:00,65,103.8773,11.0,2.6000000000000014,6.6,2.5,468.61,2,232
2024-03-31 06:42:00,56,121.2384,11.0,2.6999999999999993,4.6000000000000005,1.3000000000000007,468.61,2,565
2024-03-31 06:45:00,56,119.2853,11.0,2.6999999999999993,4.5,1.1999999999999993,468.61,2,565
2024-03-31 06:54:00,58,121.9618,11.0,2.6999999999999993,4.6,1.1000000000000014,446.53,2,565
2024-03-31 07:03:00,58,120.4427,11.0,2.6999999999999993,4.6,1.0999999999999979,431.87,2,565
2024-03-31 07:18:00,60,121.5278,12.0,2.8999999999999986,5.0,1.0,462.96,2,527
2024-03-31 07:21:00,61,123.2639,12.0,3.0,4.9,1.0,462.96,2,526
2024-03-31 07:24:00,61,122.0341,12.0,2.8999999999999986,5.0,1.1000000000000014,462.96,2,527
2024-03-31 07:27:00,61,117.8385,12.0,3.1000000000000014,5.2,1.0,467.4,2,527
2024-03-31 07:30:00,59,119.1406,12.0,3.0,5.2,1.0,467.4,2,527
2024-03-31 07:33:00,60,119.7917,12.0,2.8999999999999986,5.1,1.0,467.4,2,527
2024-03-31 07:51:00,61,126.0127,12.0,3.0,4.9,1.0,460.21,2,526
2024-03-31 07:54:00,61,126.6638,12.0,3.0,4.9,1.0,460.21,2,569
2024-03-31 07:57:00,61,126.3021,12.0,3.0,4.800000000000001,1.0,461.92,2,569
2024-03-31 08:00:00,61,127.0978,12.0,3.0,4.9,1.0,461.92,2,569
2024-03-31 08:03:00,62,127.4595,12.0,3.1000000000000014,4.9,1.0,461.92,2,569
2024-03-31 08:06:00,61,124.9277,12.0,3.0,4.9,1.0,464.25,2,526
2024-03-31 08:09:00,61,124.4936,13.0,3.0,5.0,1.0,464.25,2,526
2024-03-31 08:12:00,62,124.0596,13.0,3.1999999999999993,5.0,1.0,464.25,2,546
2024-03-31 08:15:00,61,124.2043,13.0,3.099999999999998,5.0,1.0,464.25,2,526
2024-03-31 08:18:00,61,122.2512,13.0,3.099999999999998,5.1,1.0,464.79,2,526
2024-03-31 08:21:00,60,123.3362,13.0,3.0,5.1,1.0,464.79,2,526
2024-03-31 08:24:00,61,125.0723,13.0,3.0,5.0,1.0,464.79,2,526
2024-03-31 08:27:00,61,126.1574,13.0,3.099999999999998,4.9,1.0,465.16,2,569
2024-03-31 08:30:00,60,129.919,13.0,3.099999999999998,4.800000000000001,0.9000000000000021,465.16,2,569
2024-03-31 08:33:00,63,135.9954,13.0,3.099999999999998,4.8,1.1000000000000014,465.16,2,541
2024-03-31 08:36:00,63,137.4421,13.0,3.1999999999999993,4.800000000000001,1.1999999999999993,486.59,2,541
2024-03-31 08:39:00,64,138.2379,13.0,3.299999999999997,4.9,1.1000000000000014,486.59,2,541
2024-03-31 08:42:00,63,137.0804,13.0,3.3999999999999986,4.8999999999999995,1.0,486.59,2,538
2024-03-31 08:45:00,64,135.5613,13.0,3.1999999999999993,5.0,1.2000000000000028,486.59,2,541
2024-03-31 09:00:00,68,141.7824,13.0,3.6000000000000014,5.1,1.1999999999999993,515.07,2,749
2024-03-31 09:06:00,68,139.0336,13.0,3.6000000000000014,5.199999999999999,1.1999999999999993,523.25,2,749
2024-03-31 09:09:00,78,173.3217,14.0,3.8000000000000007,4.8999999999999995,1.6999999999999957,523.25,2,621
2024-03-31 09:15:00,77,167.39,14.0,3.8999999999999986,4.999999999999999,1.6999999999999993,523.25,2,621
2024-03-31 09:18:00,72,149.0162,14.0,4.0,5.3999999999999995,1.8000000000000007,562.43,2,663
2024-03-31 09:21:00,67,125.434,14.0,3.6000000000000014,5.6000000000000005,1.1999999999999993,562.43,2,974
2024-03-31 09:27:00,67,123.4809,14.0,3.5,5.499999999999999,1.1999999999999993,510.79,2,974
2024-03-31 09:30:00,66,123.4809,14.0,3.5,5.499999999999999,1.0999999999999979,510.79,2,974
2024-03-31 09:33:00,66,125.7957,14.0,3.5,5.3999999999999995,1.0,510.79,2,974
2024-03-31 09:36:00,68,142.2888,14.0,3.6000000000000014,4.800000000000001,1.2000000000000028,516.85,2,749
2024-03-31 09:42:00,69,138.9612,14.0,3.6000000000000014,4.9,1.2000000000000028,516.85,2,749
2024-03-31 09:51:00,70,156.3947,14.0,3.599999999999998,4.6,1.3000000000000007,524.59,2,625
2024-03-31 09:57:00,70,156.9734,14.0,3.6999999999999993,4.499999999999999,1.1999999999999993,531.55,2,625
2024-03-31 10:00:00,69,157.2627,14.0,3.6999999999999993,4.5,1.3000000000000007,531.55,2,625
2024-03-31 10:06:00,70,156.6117,14.0,3.799999999999997,4.4,1.1000000000000014,530.32,2,625
2024-03-31 10:09:00,70,153.2841,15.0,3.6000000000000014,4.6,1.1999999999999993,530.32,2,625
2024-03-31 10:42:00,72,150.5353,15.0,3.8000000000000007,4.800000000000001,1.2000000000000028,521.17,2,665
2024-03-31 10:48:00,71,150.3906,15.0,3.8000000000000007,5.0,1.2000000000000028,546.45,2,665
2024-03-31 10:51:00,72,145.761,15.0,3.8000000000000007,5.1,1.2999999999999972,546.45,2,665
2024-03-31 10:57:00,73,147.1354,15.0,3.8000000000000007,5.1,1.1999999999999957,551.55,2,665
2024-03-31 11:00:00,73,145.4716,15.0,3.8999999999999986,5.2,1.4000000000000021,551.55,2,665
2024-03-31 11:06:00,74,143.5909,15.0,3.8999999999999986,5.3999999999999995,1.3000000000000007,562.92,2,1120
2024-03-31 11:09:00,76,144.9653,16.0,3.8999999999999986,5.3999999999999995,1.5000000000000036,562.92,2,1120
2024-03-31 11:12:00,78,150.897,16.0,4.099999999999998,5.3999999999999995,1.6000000000000014,562.92,2,663
2024-03-31 11:18:00,77,150.0289,16.0,4.199999999999999,5.3999999999999995,1.6000000000000014,599.89,2,663
2024-03-31 11:21:00,81,150.6077,16.0,4.300000000000001,5.6000000000000005,1.6000000000000014,599.89,2,1380
2024-03-31 11:24:00,82,150.463,16.0,4.4999999999999964,5.7,1.5,599.89,2,1381
2024-03-31 11:27:00,83,150.3906,16.0,4.699999999999999,5.8999999999999995,1.3999999999999986,640.99,2,1377
2024-03-31 11:33:00,83,149.0885,16.0,4.699999999999999,5.8,1.3999999999999986,640.99,2,1377
2024-03-31 11:36:00,82,147.3524,16.0,4.600000000000001,5.8999999999999995,1.3999999999999986,638.21,2,1377
2024-03-31 11:39:00,81,146.629,16.0,4.600000000000001,5.9,1.5,638.21,2,1377
2024-03-31 11:42:00,83,148.0758,16.0,4.299999999999997,6.1,1.4000000000000057,638.21,2,1124
2024-03-31 11:48:00,81,148.2205,16.0,4.299999999999997,6.1,1.4000000000000057,639.98,2,1124
2024-03-31 11:51:00,84,148.2928,16.0,4.300000000000004,6.0,1.3999999999999986,639.98,2,1124
2024-03-31 11:54:00,83,151.6204,16.0,4.200000000000003,6.0,1.6000000000000014,639.98,2,1124
2024-03-31 11:57:00,82,154.0075,16.0,4.200000000000003,6.0,1.7999999999999972,653.34,2,1124
2024-03-31 12:00:00,84,152.3438,16.0,4.299999999999997,5.9,1.5,653.34,2,1124
2024-03-31 12:03:00,85,150.9693,16.0,4.299999999999997,6.0,1.6000000000000014,653.34,2,1124
2024-03-31 12:09:00,83,150.6077,17.0,4.299999999999997,6.0,1.7000000000000028,657.52,2,1124
2024-03-31 12:12:00,84,148.6545,17.0,4.199999999999996,6.1,1.4000000000000057,657.52,2,1124
2024-03-31 12:15:00,84,147.2801,17.0,4.100000000000001,6.1,1.6999999999999957,657.52,2,1124
2024-03-31 12:18:00,83,143.6632,17.0,4.200000000000003,6.1,1.3999999999999986,636.76,2,1142
2024-03-31 12:36:00,80,143.3738,17.0,4.0,5.9,1.4000000000000021,609.11,2,1121
2024-03-31 12:42:00,81,143.1568,17.0,4.0,5.9,1.4000000000000021,609.11,2,1121
2024-03-31 12:45:00,81,141.4931,17.0,3.8999999999999986,5.9,1.4000000000000021,609.11,2,1121
2024-03-31 12:57:00,79,145.9057,17.0,3.900000000000002,5.9,1.4999999999999964,616.15,2,1121
2024-03-31 13:03:00,80,146.2673,17.0,4.0,5.9,1.6000000000000014,616.15,2,1121
2024-03-31 13:06:00,81,146.9184,17.0,4.099999999999998,5.9,1.3999999999999986,624.26,2,1123
2024-03-31 13:09:00,82,148.5822,18.0,4.100000000000001,6.0,1.5,624.26,2,1123
2024-03-31 13:15:00,83,147.2077,18.0,4.100000000000001,6.0,1.6000000000000014,624.26,2,1123
2024-03-31 13:18:00,83,142.6505,18.0,4.100000000000001,6.000000000000001,1.5,637.32,2,1142
2024-03-31 13:24:00,81,140.4803,18.0,4.100000000000001,6.000000000000001,1.2999999999999972,637.32,2,1142
2024-03-31 13:27:00,78,139.7569,18.0,4.0,5.8999999999999995,1.3000000000000007,604.16,2,1245
2024-03-31 13:33:00,78,141.4931,18.0,3.8999999999999986,5.8999999999999995,1.4000000000000021,604.16,2,1121
2024-03-31 13:36:00,78,145.327,18.0,3.8999999999999986,5.799999999999999,1.4000000000000021,593.43,2,1121
2024-03-31 13:39:00,80,148.7992,18.0,4.100000000000001,5.800000000000001,1.4999999999999964,593.43,2,1123
