cluster_id,mean_FLA,mean_flowrate,mean_condensing_delta_t,mean_chilled_delta_t,predicted_initial_small_delta_t,predicted_initial_power,cluster_size
1,31.5,294.401,0.6999999999999993,-0.09999999999999964,1.7085722087004005,635.1261405541175,1
2,32.0,283.8252,1.0,0.29999999999999893,1.7128542307622316,635.1261405541175,1
3,32.5,313.831,1.3999999999999986,-0.09999999999999964,1.7031432991762991,639.2454038355427,1
4,33.5,361.5451,1.3000000000000007,0.40000000000000036,1.4948621664547128,603.9810421986087,1
5,36.5,301.77955,1.8500000000000014,1.25,1.8577956527753592,806.418327919507,2
6,34.0,319.4879,1.2000000000000028,1.299999999999999,1.7854406852427238,647.0003590808144,1
7,32.5,281.4887,1.25,0.5500000000000007,1.7128542307622316,634.780846013904,2
8,35.5,302.7633,1.3999999999999986,1.0,1.860366990932485,782.2392114906283,1
9,35.5,227.2569,1.1999999999999993,1.4000000000000004,1.8007974810971261,583.6454331387389,1
10,33.0,278.9063,1.8000000000000007,1.7000000000000002,1.7128542307622316,649.6546582343306,1
11,45.5,616.5944,1.8999999999999986,1.6000000000000005,1.978625684858045,547.9730468650356,1
12,42.5,495.5874,1.8000000000000007,1.4000000000000004,1.937277994518797,911.5155497279467,1
13,43.25,506.77805,1.6500000000000004,1.5,1.9624874727870998,926.6416479981561,2
14,32.0,560.7639,1.1999999999999993,1.6999999999999993,1.5459065068755822,552.8736837789792,1
15,46.666666666666664,457.7932333333333,1.9666666666666675,1.8666666666666671,1.860760181956966,714.2491035770249,3
16,46.5,537.6447,2.3000000000000007,1.8999999999999995,2.0928136544346168,700.0535240746026,1
17,52.5,569.864,2.6999999999999993,2.0,2.287291289299331,684.3553684940867,1
18,40.0,278.1684,2.1999999999999993,3.1000000000000014,2.110332529535236,1025.434239182863,1
19,41.5,353.9207,2.0,3.1999999999999993,1.986053172491224,888.2055071771139,1
20,38.333333333333336,257.0167666666667,1.5666666666666664,2.7000000000000006,1.8910197163443214,830.149885618279,3
21,38.0,280.8738,1.6000000000000014,2.500000000000001,1.9477441476991049,807.9475607484941,1
22,39.0,265.1331,1.799999999999999,2.9,1.934704969280761,828.9584432547723,2
23,40.0,306.45255,1.75,2.6,2.0208624706649303,937.6796291078339,2
24,44.5,376.548,1.9000000000000004,2.0,1.9505315834594195,985.7319306289579,2
25,38.5,326.3744,1.5,2.4000000000000004,1.8503458787177767,821.3585161789111,1
26,31.5,407.0457,1.0,2.1999999999999993,1.4581773369784787,434.022246818504,1
27,38.75,272.3886,1.9000000000000004,2.1500000000000004,1.9670786114030856,914.3644467810262,2
28,37.5,247.6707,1.6000000000000014,2.3000000000000007,1.8797110903732515,830.149885618279,1
29,35.25,262.3047,1.6500000000000004,1.75,1.8825874360157038,802.9047994566929,2
30,38.25,332.7691,1.8499999999999996,2.15,1.843152797237645,559.0311932606984,2
31,36.5,287.10456666666664,1.5666666666666664,2.1,1.8396227187256247,578.1655633552787,3
32,80.60606060606061,544.4492636363636,5.939393939393941,6.448484848484848,2.3513634009670437,13.795546076079912,33
34,85.47826086956522,526.2133782608697,5.750000000000001,6.882608695652174,2.3776619866566686,97.5104075299864,46
35,80.53,530.85649,5.911999999999999,6.618,2.3344025175022782,30.621475476836448,50
36,84.325,531.59433,5.56,6.63,2.392135649285851,78.48521407264161,20
37,78.06818181818181,504.5756954545454,5.65,6.645454545454545,2.251874268577735,-18.292586659478484,22
