start_date,current_date,running_hour,valve_value,HX2_lmtd_cumulative_change,HX2_primary_dp_cumulative_change,HX2_return_dt_cumulative_change,HX2_secondary_dp_cumulative_change,HX2_supply_dt_cumulative_change
2023-01-02 12:53:24,2025-09-28 23:24:00,,,,,,,
,,26.405555555555555,31.88657,0.0,0.0,0.0,0.0,0.0
,,26.44972222222222,31.88657,-9.59936585644268e-09,0.00012656799691902615,1.3802703893914704e-07,1.5478162683885365e-06,-7.633600074530375e-07
,,26.499166666666667,31.88657,-2.0345825746045963e-08,0.0002682604714573174,2.9254787498424125e-07,3.280591713502874e-06,-1.6179391352936074e-06
,,26.549722222222222,31.88657,-3.1333779116313744e-08,0.00041313704654702106,4.505410893674167e-07,5.052305932664605e-06,-2.49172228847885e-06
,,26.599722222222223,30.93172,-4.2200985746249275e-08,0.0005564215713610185,6.067981145815514e-07,6.804550764802639e-06,-3.3559034289917562e-06
,,26.74972222222222,30.41088,-7.48026056360551e-08,0.0009862751458030005,1.0755691902239447e-06,1.2061285261216616e-05,-5.948446850530414e-06
,,26.800833333333333,30.41088,-8.59113057466559e-08,0.0011327437711684206,1.2352985937761718e-06,1.3852468867402168e-05,-6.831832016388054e-06
,,26.849722222222223,31.39468,-9.653701889592618e-08,0.0012728441954309956,1.3880832406522142e-06,1.5565774925492686e-05,-7.676809131556226e-06
,,26.899722222222223,31.39468,-1.0740422552586171e-07,0.001416128720244993,1.544340265866349e-06,1.7318019757630718e-05,-8.540990272069132e-06
,,27.85,33.33334,-3.1394152486480024e-07,0.004139330716848762,4.5140918395193915e-06,5.0620406261764775e-05,-2.4965232948150304e-05
,,27.899722222222223,33.33334,-3.247483581245693e-07,0.004281819216524901,4.669480770149e-06,5.23629164003909e-05,-2.582461308232701e-05
,,28.049722222222222,31.39468,-3.5734997801437514e-07,0.004711672790966883,5.138251845791393e-06,5.761965089680488e-05,-2.841715650386567e-05
,,28.1,34.31713,-3.6827755801447716e-07,0.0048557533409187385,5.295376965590054e-06,5.938163042245482e-05,-2.9286138650714774e-05
,,28.149722222222223,42.12963,-8.129318905672848e-07,0.005000035837490002,5.66213400170107e-06,6.397931636815649e-05,-3.140461774745208e-05
,,28.19972222222222,40.65393,-1.2600703255365651e-06,0.005145124381528136,6.030939959801514e-06,6.860268771020262e-05,-3.3534931922941995e-05
,,28.24972222222222,35.79282,-1.2709375321665006e-06,0.005288408906342134,6.187196985015649e-06,7.035493254234065e-05,-3.43991130634549e-05
,,28.29888888888889,39.69907,-1.2816236186859373e-06,0.005429305355742567,6.340849726476218e-06,7.207797329394308e-05,-3.524889118495927e-05
,,28.35,36.77662,-1.2927323187965382e-06,0.005575773981107987,6.500579130028445e-06,7.386915690012863e-05,-3.613227635081691e-05
,,28.399722222222223,34.31713,-1.3035391520563072e-06,0.005718262480784127,6.655968060658053e-06,7.561166703875475e-05,-3.6991656484993617e-05
,,28.448888888888888,32.87037,-1.3142252385757432e-06,0.00585915893018455,6.809620802118611e-06,7.733470779035705e-05,-3.7841434606497924e-05
,,28.49972222222222,31.65509,-1.3252735653161775e-06,0.006004831530412111,6.968482111086312e-06,7.911615670303068e-05,-3.8720018766019367e-05
,,28.55,30.93172,-1.3362011453162796e-06,0.006148912080363967,7.125607230884973e-06,8.087813622868063e-05,-3.958900091286847e-05
,,73.94972222222222,30.41088,-1.1203564391927436e-05,0.13625046458633394,0.00014900611803073287,0.001671906709116481,-0.00082426067549224
,,74.0,30.41088,-1.1214491971927538e-05,0.1363945451362858,0.00014916324315053154,0.0016736686886421309,-0.0008251296576390891
,,74.05,30.41088,-1.1225359178557473e-05,0.13653782966109979,0.00014931950017574565,0.0016754209334742688,-0.0008259938387796019
,,74.14972222222222,30.87384,-1.124703321844718e-05,0.13682360268558993,0.00014963114613158942,0.001678915688445033,-0.0008277174000542916
,,74.19972222222222,32.37847,-1.1257900425077114e-05,0.13696688721040393,0.00014978740315680354,0.0016806679332771709,-0.0008285815811948044
,,74.24972222222222,32.37847,-1.126876763170705e-05,0.13711017173521792,0.00014994366018201765,0.0016824201781093088,-0.0008294457623353172
,,74.29972222222223,32.37847,-1.1279634838336988e-05,0.13725345626003194,0.00015009991720723182,0.0016841724229414471,-0.0008303099434758303
,,74.34944444444444,32.37847,-1.1290441671596755e-05,0.13739594475970807,0.00015025530613786142,0.001685914933080073,-0.0008311693236100069
,,74.39972222222222,32.37847,-1.1301369251596858e-05,0.13754002530965992,0.00015041243125766009,0.001687676912605723,-0.000832038305756856
,,74.44972222222222,32.37847,-1.1312236458226793e-05,0.1376833098344739,0.0001505686882828742,0.0016894291574378608,-0.0008329024868973688
,,74.50083333333333,32.37847,-1.1323345158337394e-05,0.13782977845983932,0.00015072841768642642,0.0016912203410440463,-0.0008337858720632265
,,74.55,31.39468,-1.133403124485683e-05,0.13797067490923975,0.000150882070427887,0.0016929433817956486,-0.0008346356501847308
,,74.60055555555556,31.39468,-1.13450191982271e-05,0.13811555148432947,0.00015104006364227018,0.0016947150960148105,-0.0008355094333379162
,,74.65,32.87037,-1.1355765658116704e-05,0.13825724395886776,0.00015119458447831528,0.0016964478714599249,-0.0008363640124657568
,,74.69972222222222,32.84143,-1.1366572491376471e-05,0.1383997324585439,0.00015134997340894487,0.0016981903815985507,-0.0008372233925999334
,,74.74972222222222,31.39468,-1.1377439698006406e-05,0.1385430169833579,0.000151506230434159,0.0016999426264306886,-0.0008380875737404462
,,74.79972222222223,31.39468,-1.1388306904636345e-05,0.1386863015081719,0.00015166248745937316,0.001701694871262827,-0.0008389517548809593
,,74.85,31.39468,-1.1399234484636444e-05,0.13883038205812373,0.00015181961257917177,0.0017034568507884765,-0.0008398207370278082
,,74.89972222222222,31.39468,-1.1410041317896215e-05,0.1389728705577999,0.0001519750015098014,0.0017051993609271028,-0.000840680117161985
,,74.95,31.39468,-1.1420968897896317e-05,0.13911695110775174,0.00015213212662960006,0.0017069613404527527,-0.0008415490993088341
,,74.99916666666667,31.88657,-1.1431654984415754e-05,0.13925784755715218,0.00015228577937106063,0.001708684381204355,-0.0008423988774303384
,,75.05,31.88657,-1.1442703311156187e-05,0.13940352015737972,0.00015244464068002832,0.0017104658301170285,-0.0008432774615898598
,,75.09972222222223,31.88657,-1.1453510144415958e-05,0.13954600865705588,0.00015260002961065794,0.0017122083402556548,-0.0008441368417240366
,,75.15333333333334,30.87384,-1.1465162204858055e-05,0.139699641508662,0.00015276757186547088,0.0017140871361034473,-0.0008450634359469199
,,75.19972222222222,30.93172,-1.1475244557675827e-05,0.13983257770668384,0.0001529125436610862,0.0017157128299199308,-0.0008458652040050623
,,1455.2772222222222,33.33334,-0.00031142699171416864,4.094707553586419,0.004465848637960229,0.0500803861764188,-0.024698604162928732
,,1580.7269444444444,30.87384,-0.0003386927527753063,4.454207630319595,0.0048578966461279025,0.05447675872555955,-0.026866829843469244
,,1580.7827777777777,32.37847,-0.0003387048878227097,4.454367631372304,0.004858071133139391,0.054478715398955435,-0.026867794845742816
,,1581.0766666666666,33.82523,-0.00033876876284834567,4.455209825968155,0.004858989577209817,0.054489014704691,-0.026872874310446496
,,1581.1269444444445,35.76389,-0.0003387796904283458,4.455353906518107,0.004859146702329615,0.05449077668421665,-0.026873743292593347
,,1581.1769444444444,34.83796,-0.0003387905576349757,4.455497191042921,0.004859302959354829,0.05449252892904879,-0.02687460747373386
,,1581.2263888888888,34.78009,-0.0003388013040948653,4.45563888351746,0.004859457480190874,0.054494261704493896,-0.026875462052861697
,,1581.2769444444446,35.76389,-0.0003388122920482356,4.45578376009255,0.004859615473405258,0.054496033418713064,-0.026876335836014887
,,1581.3272222222222,38.22338,-0.00033882321962823566,4.455927840642501,0.004859772598525056,0.05449779539823871,-0.026877204818161735
,,1581.3769444444445,37.73148,-0.0003388340264614954,4.456070329142178,0.004859927987455686,0.05449953790837733,-0.02687806419829591
,,1581.4272222222223,38.68634,-0.00033884495404149553,4.45621440969213,0.004860085112575485,0.05450129988790298,-0.026878933180442762
,,1581.4772222222223,41.14584,-0.0003392920924764644,4.456359498236168,0.004860453918533585,0.054505923259245026,-0.02688106349461825
,,1581.5269444444446,38.22338,-0.00033930289930972417,4.456501986735844,0.004860609307464215,0.05450766576938365,-0.026881922874752426
,,1581.5772222222222,38.22338,-0.0003393138268897242,4.456646067285796,0.004860766432584013,0.054509427748909295,-0.026882791856899273
,,1581.6266666666668,35.3588,-0.00033932457334961383,4.456787759760334,0.0048609209534200585,0.05451116052435442,-0.026883646436027118
,,1581.6769444444444,33.33334,-0.0003393355009296139,4.456931840310285,0.0048610780785398565,0.05451292250388006,-0.026884515418173965
,,1581.7269444444444,33.33334,-0.0003393463681362438,4.457075124835099,0.00486123433556507,0.054514674748712195,-0.026885379599314477
,,1581.7769444444446,34.31713,-0.00033935723534287375,4.457218409359914,0.004861390592590285,0.05451642699354434,-0.026886243780454993
,,1581.8269444444445,38.68634,-0.00033936810254950366,4.457361693884728,0.004861546849615499,0.05451817923837647,-0.026887107961595505
,,1581.8763888888889,39.67014,-0.00033937884900939327,4.457503386359266,0.004861701370451544,0.05451991201382158,-0.026887962540723342
,,1581.9272222222223,38.22338,-0.00033938989733613373,4.457649058959494,0.004861860231760512,0.05452169346273426,-0.026888841124882865
,,1581.9772222222223,38.22338,-0.00033940076454276364,4.457792343484308,0.004862016488785726,0.05452344570756639,-0.026889705306023377
,,1582.0269444444446,38.22338,-0.0003394115713760234,4.457934831983985,0.0048621718777163555,0.054525188217705016,-0.026890564686157553
,,1582.0769444444445,35.30093,-0.0003394224385826533,4.458078116508799,0.004862328134741569,0.05452694046253715,-0.026891428867298065
,,1582.1272222222221,36.74768,-0.00033943336616265335,4.45822219705875,0.004862485259861367,0.054528702442062794,-0.026892297849444913
,,1582.1772222222223,36.77662,-0.0003394442333692833,4.458365481583565,0.004862641516886582,0.054530454686894936,-0.026893162030585428
,,1582.2269444444444,35.30093,-0.000339455040202543,4.45850797008324,0.004862796905817211,0.054532197197033554,-0.0268940214107196
,,1582.2766666666666,35.76389,-0.0003394658470358028,4.458650458582917,0.004862952294747841,0.05453393970717218,-0.026894880790853778
,,1582.3205555555555,36.74768,-0.00033947538602828903,4.458776230554698,0.004863089453692196,0.05453547778874705,-0.026895639349854894
,,1582.3272222222222,36.74768,-0.00033947683498917303,4.4587953351580065,0.004863110287962225,0.05453571142139134,-0.02689575457400696
,,1582.3769444444445,36.74768,-0.0003394876418224328,4.458937823657683,0.0048632656768928546,0.054537453931529964,-0.026896613954141137
,,1582.4269444444444,35.30093,-0.0003394985090290627,4.459081108182497,0.0048634219339180685,0.0545392061763621,-0.02689747813528165
,,1582.4769444444444,37.23959,-0.0003395093762356926,4.459224392707311,0.004863578190943282,0.05454095842119423,-0.02689834231642216
,,1582.526388888889,38.22338,-0.0003395201226955822,4.459366085181849,0.004863732711779328,0.054542691196639355,-0.026899196895550006
,,1582.5769444444445,37.09491,-0.00033953111064895247,4.459510961756939,0.004863890704993711,0.054544462910858516,-0.026900070678703192
,,1582.6269444444445,37.15278,-0.0003395419778555824,4.459654246281753,0.004864046962018925,0.05454621515569065,-0.026900934859843705
,,1582.6769444444444,37.21065,-0.0003395528450622123,4.459797530806567,0.004864203219044139,0.054547967400522784,-0.026901799040984217
,,1582.7269444444444,37.21065,-0.0003395637122688422,4.459940815331381,0.004864359476069353,0.05454971964535492,-0.02690266322212473
,,1582.7769444444446,36.77662,-0.00033957457947547215,4.4600840998561955,0.0048645157330945675,0.05455147189018706,-0.026903527403265244
,,1582.8272222222222,36.28472,-0.0003395855070554722,4.460228180406147,0.0048646728582143655,0.054553233869712704,-0.02690439638541209
,,1582.8769444444445,36.28472,-0.00033959631388873196,4.460370668905823,0.004864828247144995,0.05455497637985133,-0.026905255765546268
,,1582.9269444444444,37.23959,-0.00033960718109536187,4.460513953430637,0.004864984504170209,0.05455672862468346,-0.02690611994668678
,,1582.9769444444444,35.30093,-0.0003396180483019918,4.460657237955451,0.004865140761195423,0.0545584808695156,-0.026906984127827292
,,1583.0269444444446,36.28472,-0.00033962891550862173,4.460800522480266,0.004865297018220638,0.05456023311434774,-0.026907848308967808
,,1583.0769444444445,37.23959,-0.00033963978271525164,4.46094380700508,0.004865453275245852,0.054561985359179874,-0.02690871249010832
,,1583.1269444444445,37.23959,-0.00033965064992188155,4.461087091529894,0.004865609532271066,0.05456373760401201,-0.026909576671248832
,,1583.1763888888888,36.28472,-0.00033966139638177116,4.461228784004432,0.004865764053107111,0.054565470379457116,-0.02691043125037667
,,1583.2269444444444,36.28472,-0.0003396723843351414,4.461373660579522,0.0048659220463214935,0.05456724209367628,-0.026911305033529856
,,1583.2772222222222,36.28472,-0.0003396833119151415,4.461517741129474,0.004866079171441292,0.05456900407320193,-0.026912174015676707
,,1583.3269444444445,36.28472,-0.0003396941187484013,4.4616602296291505,0.004866234560371922,0.05457074658334055,-0.026913033395810883
,,1583.3769444444445,36.28472,-0.0003397049859550312,4.4618035141539645,0.004866390817397136,0.05457249882817269,-0.026913897576951396
,,1583.4269444444444,36.28472,-0.0003397158531616611,4.461946798678778,0.00486654707442235,0.05457425107300482,-0.026914761758091908
,,1583.4769444444444,36.28472,-0.000339726720368291,4.462090083203592,0.004866703331447564,0.054576003317836956,-0.02691562593923242
,,1583.5269444444446,34.83796,-0.00033973758757492096,4.462233367728407,0.004866859588472779,0.0545777555626691,-0.026916490120372935
,,1583.5769444444445,32.84143,-0.00033974845478155087,4.462376652253221,0.0048670158454979925,0.05457950780750123,-0.026917354301513447
,,1583.6269444444445,33.82523,-0.00033975932198818077,4.462519936778035,0.004867172102523206,0.054581260052333366,-0.02691821848265396
,,1583.6769444444444,33.85416,-0.0003397701891948107,4.462663221302849,0.00486732835954842,0.0545830122971655,-0.02691908266379447
,,1583.7272222222223,34.83796,-0.0003397811167748108,4.462807301852801,0.004867485484668219,0.05458477427669115,-0.026919951645941322
