Timestamp,V-02_averaged,HX2 supply_dt,HX2 lmtd,HX2 primary chw dt,HX2 secondary chw dt,HX2 primary_dp,HX2_running_hour
2023-01-02 15:29:03,66.33873246666667,-0.5208339999999998,,0.14467599999999958,10.734952,58.159700000000015,0.0
2023-01-02 15:32:03,66.32908913333334,-0.5208329999999997,,0.20254700000000003,10.648146,60.76389999999999,0.0
2023-01-02 15:35:01,66.32908913333334,-0.5208339999999998,,0.17361100000000018,10.590276,59.02780000000001,0.0
2023-01-02 15:37:40,66.32908913333334,-0.31828699999999976,,0.20254700000000003,10.445599999999999,73.49529999999999,0.0
2023-01-02 15:38:04,70.53433666666666,-0.31828700000000065,,0.23148199999999974,10.474535,74.36339999999998,0.0
2023-01-02 15:41:04,99.45987666666667,-0.14467600000000047,,0.17361100000000018,10.329864,83.9121,0.0
2023-01-02 15:44:03,99.45987666666667,0.02893499999999971,1.7238897347117772,0.17361100000000018,10.271994,85.6481,0.0
2023-01-02 15:47:03,99.45987666666667,0.17361199999999943,2.4641107269045524,0.17361199999999943,10.214118000000001,85.9374,0.0
2023-01-02 15:50:03,48.12885666666667,0.2604160000000002,2.730101677735129,0.2025459999999999,10.243054,50.63650000000001,0.0
2023-01-03 07:35:03,52.10262333333333,0.8101859999999999,0.5463991759959883,5.295142,4.8321760000000005,45.13890000000001,0.0
2023-01-03 07:38:03,42.717976666666665,0.5787040000000001,0.5029033906722505,4.282408,4.137732,41.37729999999999,0.05
2023-01-03 07:41:01,38.16551,0.6365739999999995,0.5921129211205978,5.0057860000000005,4.918982,40.50929999999997,0.09944444444444445
2023-01-03 07:44:03,40.113809999999994,0.8101849999999997,,4.5428239999999995,3.6747690000000004,39.93050000000002,0.15
2023-01-03 07:47:03,37.895446666666665,0.6655090000000001,0.36606804986964003,4.021991,3.530092,39.35189999999997,0.2
2023-01-03 07:50:03,33.873459999999994,0.7233799999999997,0.3595711702411276,4.166667,3.5879640000000004,37.32640000000001,0.25
2023-01-03 07:53:03,30.758103333333334,0.6655090000000001,0.3412948478341921,4.340278,3.819445,36.45830000000004,0.3
2023-01-03 07:56:01,32.04089666666666,0.78125,0.47408353736096165,4.629630000000001,4.108796,38.19439999999997,0.34944444444444445
2023-01-03 07:59:04,30.88349,0.6944439999999998,0.2094095206967171,4.5428239999999995,3.8773150000000003,37.905100000000004,0.4002777777777778
2023-01-03 08:02:03,35.20447666666667,0.868055,0.06348210249141552,5.0057860000000005,4.1377310000000005,37.326400000000035,0.45
2023-01-03 08:05:03,56.61651,1.186343,,4.57176,3.2986109999999993,40.509299999999996,0.5
2023-01-03 08:08:03,65.06558666666666,0.8969909999999999,0.41233058791559335,4.62963,3.8773150000000003,45.13890000000001,0.55
2023-01-03 08:11:03,59.58719,0.5787039999999992,0.5930553523423214,4.947916,4.976852000000001,43.69209999999998,0.6000000000000001
2023-01-03 08:14:03,43.61497,0.3472219999999995,0.5124978089590624,4.282407999999999,4.658564,40.219899999999996,0.6500000000000001
2023-01-03 08:17:03,35.93750333333333,0.49189799999999995,0.39881532011857934,4.513889,4.340278,37.61580000000001,0.7000000000000002
2023-01-03 08:20:04,33.34298,0.5787039999999992,0.39860572587576293,4.716435999999999,4.398152,38.19440000000003,0.7502777777777779
2023-01-03 08:29:05,32.16628333333333,1.157407,0.30590118453795095,5.989585999999999,4.861109,37.905100000000004,0.7502777777777779
2023-01-03 08:32:03,32.43634333333333,0.9837959999999999,,6.076385999999999,5.005789999999999,37.615700000000004,0.7502777777777779
2023-01-03 08:35:01,56.10532333333333,1.2442139999999995,0.32309813286897576,5.295142,4.079858,40.509299999999996,0.7502777777777779
2023-01-03 08:38:03,56.47183666666666,0.78125,0.6749179718565499,5.613427,5.410877000000001,40.509299999999996,0.7502777777777779
2023-01-03 08:41:03,46.344519999999996,0.5787040000000001,0.7008681006032697,5.989587,6.2500029999999995,40.79859999999999,0.7502777777777779
2023-01-03 08:44:04,36.188273333333335,0.5497690000000004,0.5641167749164759,5.6423570000000005,5.671297999999999,37.905100000000004,0.7502777777777779
2023-01-03 08:47:04,31.404323333333334,0.6655090000000001,0.4516184988308082,5.7870420000000005,5.410882999999999,39.9306,0.7502777777777779
2023-01-05 08:21:41,33.246528266666665,0.4050929999999999,1.8298603005665142,0.31828699999999976,4.918977,48.321799999999996,0.7502777777777779
2023-01-05 08:24:41,33.246528266666665,0.14467600000000047,1.4365305173267304,0.28935200000000005,5.468749,49.47920000000002,0.7502777777777779
2023-01-07 07:18:43,60.4938258,0.02893599999999985,1.817758615073995,0.11574099999999987,10.879627,56.134299999999996,0.7502777777777779
2023-01-07 07:21:01,93.63426,0.02893599999999985,1.817758615073995,0.11574099999999987,10.879627,68.86570000000002,0.7502777777777779
2023-01-07 07:24:42,93.62461333333333,0.02893599999999985,1.8136951469281397,0.11574099999999987,10.850697,85.9375,0.7502777777777779
2023-01-08 02:15:43,32.204861599999994,0.05787000000000031,2.0307638792706126,0.14467599999999958,10.734957999999999,43.98150000000001,12.862222222222227
2023-01-08 02:18:40,54.1473758,0.05787000000000031,2.0352532933090335,0.11574099999999987,10.734957999999999,50.0578,12.911388888888894
2023-01-08 07:30:01,40.036652466666666,0.0,0.6597469008078053,0.1736109999999993,10.850698,41.087999999999994,16.962222222222255
