start_date,current_date,running_hour,valve_value,HX3_lmtd_cumulative_change,HX3_primary_dp_cumulative_change,HX3_return_dt_cumulative_change,HX3_secondary_dp_cumulative_change,HX3_supply_dt_cumulative_change
2024-01-22 09:48:00,2025-09-19 17:27:00,,,,,,,
,,9263.315555555555,48.32176,0.0,-0.0,0.0,-0.0,0.0
,,9531.065555555555,40.39352,-0.0035500001336731253,0.03818277957616133,0.03855321469723237,-0.545830170397735,-0.06572818866074856
,,10323.715555555556,73.81366,-0.05602348403549594,1.3791672573507288,-0.030469080794174666,0.6040099032118654,-0.10806025798533204
,,10323.765555555556,100.0,,1.3794556442637382,-0.0304723083237009,0.6041292942055261,-0.10805448876172499
,,10323.815555555555,100.0,-0.056023129716385074,1.3797440311767477,-0.030475535853227133,0.6042486851991867,-0.10804871953811794
,,10323.865555555556,68.48958,-0.056025227568915384,1.3798654604232665,-0.030475876793526615,0.6041270352024385,-0.10806054084170845
,,10477.815555555555,32.69676,-0.057572686789953705,1.2633427037404228,-0.028039251538779866,0.5703447786105693,-0.11702174532634331
,,10477.865555555556,34.78009,,1.263304859389437,-0.028038460169746152,0.5703338067831603,-0.11702465575326271
,,10477.915555555555,34.78009,-0.05757369195995763,1.2632670150384524,-0.02803766880071247,0.5703228349557515,-0.11702756618018201
,,10477.965555555556,34.75116,-0.0575741945449596,1.2632291706874665,-0.028036877431678757,0.5703118631283425,-0.1170304766071014
,,10636.915555555555,37.35532,,1.1429219789061218,-0.02552111527356251,0.5354324237955876,-0.12628272378366984
,,10636.965555555556,83.76736,-0.057090065383390697,1.1429047803133283,-0.0255381615413801,0.5355355002994465,-0.1262728985368548
,,10657.265555555556,100.0,-0.05701813860388438,1.2599898669968588,-0.026848538529049396,0.5840082437263875,-0.1239305937523564
,,10657.365555555556,100.0,-0.05701778428477351,1.2605666408228882,-0.026854993588101977,0.5842470257137132,-0.12391905530514208
,,10717.365555555556,100.0,-0.05680519281825239,1.6066309364392466,-0.030728029019636983,0.7275162181086177,-0.11699598697657511
,,10717.415555555555,100.0,-0.05680501565869696,1.606919323352256,-0.030731256549163217,0.7276356091022783,-0.11699021775296806
,,10743.065555555555,100.0,-0.05671413280675918,1.7548618097282471,-0.03238697919614441,0.7888831888510991,-0.11403060604250571
,,10743.165555555555,100.0,-0.05671377848764831,1.7554385835542765,-0.032393434255196994,0.7891219708384248,-0.11401906759529139
,,10743.215555555556,100.0,-0.056713601328092875,1.7557269704672964,-0.03239666178472334,0.7892413618320898,-0.11401329837168413
,,10765.365555555556,76.38889,-0.0581799328343382,1.7931997594444062,-0.034325437215411085,0.821372766147301,-0.11519623577853394
,,10765.415555555555,100.0,-0.05817975567478277,1.7934881463574157,-0.034328664744937315,0.8214921571409617,-0.11519046655492689
,,10765.465555555556,100.0,-0.058179578515227336,1.7937765332704356,-0.03433189227446366,0.8216115481346267,-0.11518469733131963
,,10765.515555555556,100.0,-0.05817940135567191,1.794064920183445,-0.03433511980398989,0.8217309391282873,-0.11517892810771257
,,10765.565555555555,100.0,-0.05817922419611648,1.7943533070964546,-0.03433834733351612,0.821850330121948,-0.11517315888410552
,,10765.615555555556,76.38889,-0.058182534199516654,1.7944378957848923,-0.03434270122839362,0.8219228615086656,-0.1151758291717057
,,10765.915555555555,72.22222,-0.05820239421991722,1.7949454279155066,-0.03436882459765795,0.8223580498289609,-0.11519185089730634
,,10765.965555555556,100.0,-0.058202217060361786,1.7952338148285265,-0.0343720521271843,0.8224774408226259,-0.11518608167369908
,,10766.015555555556,100.0,-0.05820203990080636,1.795522201741536,-0.03437527965671053,0.8225968318162865,-0.11518031245009203
,,10766.065555555555,100.0,-0.05820186274125093,1.7958105886545455,-0.03437850718623676,0.8227162228099472,-0.11517454322648497
,,10766.115555555556,100.0,-0.05820168558169549,1.7960989755675654,-0.034381734715763106,0.8228356138036121,-0.11516877400287771
,,10766.165555555555,100.0,-0.058201508422140065,1.7963873624805748,-0.034384962245289336,0.8229550047972728,-0.11516300477927066
,,10766.215555555556,100.0,-0.05820133126258463,1.7966757493935948,-0.03438818977481568,0.8230743957909378,-0.1151572355556634
,,10766.265555555556,100.0,-0.0582011541030292,1.7969641363066042,-0.03439141730434191,0.8231937867845984,-0.11515146633205635
,,10766.415555555555,100.0,-0.0582006226243629,1.797829297045643,-0.03440109989292073,0.8235519597655848,-0.11513415866123497
,,10766.465555555556,100.0,-0.05820044546480747,1.798117683958663,-0.034404327422447076,0.8236713507592498,-0.11512838943762771
,,10766.565555555555,100.0,-0.0582000911456966,1.798694457784682,-0.03441078248149954,0.8239101327465712,-0.1151168509904136
,,10766.615555555556,100.0,-0.05819991398614117,1.7989828446977019,-0.03441401001102589,0.8240295237402362,-0.11511108176680634
,,12645.665555555555,53.96412,-0.13801707990293377,5.5218466730520275,0.3915654516299053,-6.36316572106133,-0.8371506386253869
,,12645.765555555556,41.00116,-0.1380184057666625,5.521860933660646,0.3915798505896429,-6.363369579201535,-0.8371751869684909
,,12645.815555555555,51.41782,-0.13802052963686062,5.52195999605463,0.3915911855584206,-6.3635608246512225,-0.8371943998568347
,,12645.865555555556,31.59722,-0.1380210322218626,5.521922151703644,0.3915919769274543,-6.363571796478632,-0.8371973102837541
,,12645.965555555556,33.70949,-0.13802203739186653,5.521846463001674,0.3915935596655217,-6.3635937401334495,-0.8372031311375928
,,12646.015555555556,39.95949,-0.13802253997686847,5.52180861865069,0.39159435103455537,-6.363604711960858,-0.8372060415645121
,,12646.115555555556,30.58449,-0.1380235451468724,5.52173292994872,0.39159593377262275,-6.3636266556156755,-0.8372118624183508
,,12646.165555555555,31.07639,-0.13802404773187435,5.521695085597735,0.39159672514165644,-6.363637627443084,-0.83721477284527
,,12647.365555555556,33.68055,-0.13803610977192143,5.520786821174094,0.3916157179984651,-6.363900951300897,-0.8372846230913341
,,12647.465555555556,30.06366,-0.13803711494192536,5.520711132472124,0.3916173007365325,-6.3639228949557145,-0.8372904439451728
,,12647.715555555556,30.55556,-0.13803962786693516,5.520521910717199,0.39162125758170097,-6.363977754092759,-0.8373049960797695
,,12647.815555555555,30.55556,-0.13804063303693906,5.52044622201523,0.39162284031976835,-6.363999697747577,-0.8373108169336081
,,12648.115555555556,31.10532,-0.13804364854695084,5.520219155909319,0.39162758853397056,-6.36406552871203,-0.8373282794951241
,,12648.215555555556,32.60995,-0.13804465371695476,5.520143467207349,0.39162917127203795,-6.3640874723668475,-0.8373341003489628
,,12648.265555555556,33.68055,-0.1380451563019567,5.520105622856365,0.39162996264107164,-6.364098444194256,-0.8373370107758821
,,12648.315555555555,35.21412,-0.13804565888695866,5.52006777850538,0.39163075401010533,-6.364109416021664,-0.8373399212028013
,,12648.415555555555,35.21412,-0.1380466640569626,5.51999208980341,0.3916323367481727,-6.364131359676482,-0.83734574205664
,,12648.465555555556,35.21412,-0.13804716664196456,5.519954245452425,0.3916331281172064,-6.364142331503891,-0.8373486524835594
,,12648.515555555556,31.59722,-0.1380476692269665,5.51991640110144,0.3916339194862401,-6.3641533033313,-0.8373515629104786
,,12648.565555555555,32.11805,-0.13804817181196846,5.519878556750456,0.3916347108552738,-6.364164275158708,-0.8373544733373979
,,12648.665555555555,32.66782,-0.1380491769819724,5.519802868048486,0.3916362935933412,-6.364186218813526,-0.8373602941912366
,,12648.715555555556,31.59722,-0.13804967956697436,5.5197650236975,0.39163708496237487,-6.364197190640935,-0.8373632046181559
,,12648.815555555555,33.15972,-0.13805068473697826,5.519689334995531,0.39163866770044226,-6.364219134295753,-0.8373690254719945
,,12649.015555555556,30.00578,-0.13805269507698611,5.519537957591591,0.391641833176577,-6.364263021605388,-0.837380667179672
,,12649.815555555555,35.15625,-0.1380607364370175,5.518932447975831,0.39165449508111616,-6.364438570843929,-0.8374272340103813
,,12649.865555555556,31.53935,-0.13806123902201947,5.518894603624846,0.39165528645014985,-6.3644495426713386,-0.8374301444373007
,,12649.915555555555,44.53125,-0.13806190195388382,5.518901733929154,0.3916624859300185,-6.364551471741439,-0.8374424186088525
,,12649.965555555556,37.76041,-0.1380624045388858,5.518863889578169,0.3916632772990522,-6.364562443568849,-0.8374453290357718
,,12650.265555555556,37.76041,-0.13806542004889755,5.518636823472259,0.39166802551325436,-6.364628274533302,-0.8374627915972879
,,12650.315555555555,35.15625,-0.1380659226338995,5.518598979121275,0.39166881688228805,-6.36463924636071,-0.8374657020242071
,,12650.665555555555,39.26505,-0.13806944072891322,5.518334068664379,0.3916743564655239,-6.364716049152572,-0.8374860750126425
,,12650.715555555556,40.85648,-0.1380701036607776,5.518341198968689,0.39168155594539283,-6.364817978222677,-0.8374983491841947
,,12650.915555555555,32.55209,-0.13807211400078542,5.51818982156475,0.3916847214215276,-6.364861865532312,-0.8375099908918721
,,12651.115555555556,36.71875,-0.13807412434079328,5.518038444160809,0.3916878868976624,-6.364905752841947,-0.8375216325995495
,,12651.815555555555,40.33565,-0.13808340538689437,5.518138268421139,0.3917886796158249,-6.366332759823377,-0.8376934710012767
,,12652.065555555555,30.98958,-0.13808591831190417,5.517949046666214,0.3917926364609934,-6.366387618960422,-0.8377080231358733
,,12652.215555555556,38.31018,-0.13808742606691007,5.5178355136132575,0.3917950105680945,-6.366420534442649,-0.8377167544166314
,,12652.615555555556,33.27546,-0.13809144674692575,5.517532758805378,0.39180134152036405,-6.36650830906192,-0.837740037831986
,,12652.715555555556,32.55209,-0.13809245191692968,5.517457070103408,0.39180292425843144,-6.366530252716737,-0.8377458586858247
