start_date,current_date,running_hour,valve_value,HX2_lmtd_cumulative_change,HX2_primary_dp_cumulative_change,HX2_return_dt_cumulative_change,HX2_secondary_dp_cumulative_change,HX2_supply_dt_cumulative_change
2023-06-01 14:28:00,2025-09-27 18:18:00,,,,,,,
,,3627.9822222222224,73.07581,0.0,-0.0,0.0,-0.0,0.0
,,3628.032222222222,73.278355,7.362263663748158e-08,1.2862437133486361e-06,-2.1201469141758338e-07,1.850954682653499e-07,3.213350340224645e-07
,,3628.0822222222223,72.97454,1.4724527327563273e-07,2.5724874267089702e-06,-4.2402938283709503e-07,3.701909365323833e-07,6.426700680478515e-07
,,3628.132222222222,72.64178,2.208679099131143e-07,3.858731140057607e-06,-6.360440742546784e-07,5.552864047977332e-07,9.64005102070316e-07
,,3628.182222222222,72.19328999999999,2.9449054655126546e-07,5.1449748534179405e-06,-8.480587656741901e-07,7.403818730647666e-07,1.2853401360957032e-06
,,3628.2322222222224,71.90393499999999,3.681131831894166e-07,6.431218566778274e-06,-1.0600734570937017e-06,9.254773413318e-07,1.6066751701210903e-06
,,3628.282222222222,71.42650499999999,4.417358198268982e-07,7.71746228012691e-06,-1.272088148511285e-06,1.11057280959715e-06,1.928010204143555e-06
,,3628.3322222222223,70.76099500000001,5.153584564650494e-07,9.003705993487245e-06,-1.4841028399307966e-06,1.2956682778641832e-06,2.2493452381689418e-06
,,3628.382222222222,70.109955,5.889810931025309e-07,1.0289949706835881e-05,-1.69611753134838e-06,1.4807637461295332e-06,2.5706802721914064e-06
,,3628.4155555555553,69.96527499999999,6.353166473502356e-07,1.0588107032813989e-05,-1.6485036057275016e-06,9.46663631157911e-07,2.5570465682371783e-06
,,3628.4655555555555,69.35764,7.048199787221088e-07,1.1035343021783185e-05,-1.5770827172958593e-06,1.4551345869683456e-07,2.5365960123057432e-06
,,3628.5155555555557,68.359375,7.743233100939819e-07,1.1482579010752382e-05,-1.505661828864217e-06,-6.556367137642419e-07,2.516145456374308e-06
,,3628.5655555555554,68.243635,8.438266414652229e-07,1.1929814999717511e-05,-1.4342409404332241e-06,-1.456786886218032e-06,2.495694900443059e-06
,,3628.6155555555556,68.706595,9.133299728370961e-07,1.2377050988686708e-05,-1.3628200520015818e-06,-2.2579370586791086e-06,2.475244344511624e-06
,,3628.6655555555553,70.02315,9.869526094745777e-07,1.3663294702035344e-05,-1.5748347434191651e-06,-2.072841590413759e-06,2.7965793785340886e-06
,,3628.7155555555555,70.775465,1.060575246112729e-06,1.4949538415395678e-05,-1.7868494348386767e-06,-1.8877461221467255e-06,3.1179144125594754e-06
,,3628.7655555555557,71.976275,1.1341978827508801e-06,1.6235782128756013e-05,-1.9988641262581885e-06,-1.7026506538796923e-06,3.4392494465848623e-06
,,3628.8155555555554,72.019675,1.2078205193883617e-06,1.752202584210465e-05,-2.2108788176757718e-06,-1.5175551856143425e-06,3.760584480607327e-06
,,3628.8488888888887,73.177085,1.256902277146906e-06,1.837952165100764e-05,-2.352221945288137e-06,-1.3941582067702146e-06,3.974807836623277e-06
,,3628.898888888889,74.95660000000001,1.3305249137850573e-06,1.9665765364367975e-05,-2.5642366367076485e-06,-1.2090627385031813e-06,4.296142870648664e-06
,,3628.948888888889,75.91146,1.4041475504232085e-06,2.095200907772831e-05,-2.77625132812716e-06,-1.023967270236148e-06,4.617477904674051e-06
,,3628.998888888889,77.64757,1.4777701870606901e-06,2.2238252791076947e-05,-2.9882660195447433e-06,-8.388718019707981e-07,4.938812938696515e-06
,,3629.032222222222,78.63136499999999,1.5268519448192345e-06,2.3095748599979936e-05,-3.1296091471571084e-06,-7.154748231266704e-07,5.153036294712466e-06
,,3629.0822222222223,78.80498,1.6004745814573857e-06,2.4381992313340272e-05,-3.34162383857662e-06,-5.30379354859637e-07,5.474371328737853e-06
,,3629.298888888889,84.05671000000001,1.8105631958968665e-06,2.996516788166212e-05,-5.974469590150404e-06,1.2672772137818566e-05,8.236320372673818e-06
,,3629.3488888888887,81.409145,1.8590451838441677e-06,3.1253593012806104e-05,-6.582049378971723e-06,1.5719653251496482e-05,8.873693228963165e-06
,,3629.398888888889,79.701965,1.9326678204823187e-06,3.2539836726166436e-05,-6.7940640703912346e-06,1.5904748719763514e-05,9.195028262988552e-06
,,3629.448888888889,78.616895,2.00629045712047e-06,3.382608043952677e-05,-7.006078761810746e-06,1.6089844188030547e-05,9.516363297013939e-06
,,3629.498888888889,78.255205,2.0799130937579515e-06,3.5112324152875405e-05,-7.21809345322833e-06,1.6274939656295895e-05,9.837698331036404e-06
,,3629.5822222222223,78.168405,2.202617488154647e-06,3.7256063675138726e-05,-7.5714512722602065e-06,1.6583432103407058e-05,1.0373256721077741e-05
,,3629.632222222222,77.850115,2.2762401247921285e-06,3.854230738848736e-05,-7.78346596367779e-06,1.6768527571672407e-05,1.0694591755100206e-05
,,3629.7655555555557,76.69271,2.472567155826975e-06,4.1972290624111023e-05,-8.348838474129178e-06,1.7262115487050602e-05,1.155148517916693e-05
