cluster_id,mean_FLA,mean_flowrate,mean_condensing_delta_t,mean_chilled_delta_t,predicted_initial_small_delta_t,predicted_initial_power,cluster_size
1,31.0,123.6256,0.8999999999999986,1.200000000000001,0.9863433816773032,160.37862995347464,1
2,39.0,116.4641,1.3999999999999986,1.1999999999999993,1.5148932704935358,146.9039604350668,1
3,40.0,133.6082,1.1999999999999993,1.700000000000001,1.3604582004766412,153.92064107282695,1
4,31.0,132.1615,0.3999999999999986,0.5999999999999996,0.8865300954759728,160.37862995347464,1
5,32.0,149.8119,1.0,1.4000000000000004,0.894636890653237,162.61308498066458,1
6,38.0,129.12325,1.75,1.2000000000000002,1.458892519448233,146.9039604350668,2
7,31.75,119.15870833333334,1.991666666666667,2.558333333333334,0.6757227279852678,267.8771141331069,12
8,39.0,122.2512,2.3000000000000007,2.0999999999999996,1.2295424231425234,153.0643690502541,1
10,32.035714285714285,128.64531428571428,2.0535714285714293,2.5785714285714287,0.5788325846182935,267.8771141331069,28
11,32.0,116.9705,1.1999999999999993,3.4000000000000004,0.6091809509701659,269.71406876472855,1
12,34.19047619047619,132.8262714285714,2.2809523809523804,2.7428571428571433,0.6452583424599252,267.8771141331069,21
13,33.925925925925924,126.53785925925928,2.3999999999999995,2.8185185185185184,0.6065186699313367,269.71406876472855,27
14,32.0,132.5231357142857,2.621428571428571,2.5000000000000004,0.7442008540618151,160.37862995347464,14
15,36.75,138.96125,2.6125000000000007,3.0249999999999995,0.6654740775931932,269.71406876472855,8
16,34.46875,134.11684375,2.8437499999999996,2.83125,0.6523827156068058,269.71406876472855,32
17,36.0,134.5124,2.1500000000000004,4.1,0.6629314978219266,228.34653519153767,2
18,39.27272727272727,127.29508181818179,2.7681818181818185,3.5681818181818183,0.6485907596203375,269.71406876472855,22
19,37.666666666666664,129.62661666666668,2.629166666666667,3.2833333333333337,0.6223504542695649,269.71406876472855,24
20,31.625,118.57997499999999,2.5999999999999996,2.7625,0.5766181908694747,267.8771141331069,8
21,34.888888888888886,114.95305,2.8888888888888884,2.861111111111111,0.6408359590683833,269.71406876472855,18
22,33.9,123.06133,2.7600000000000002,3.02,0.6185185880796439,269.71406876472855,10
