cluster_id,mean_FLA,mean_flowrate,mean_condensing_delta_t,mean_chilled_delta_t,predicted_initial_small_delta_t,predicted_initial_power,cluster_size
1,41.4625,6.82508655,-1.7375000000000007,3.5999999999999996,9.081675887208224,677.550435014722,4
2,55.475,8.11631905,-2.7750000000000004,3.7499999999999996,6.820921977889548,1252.9733485546863,2
3,34.575,0.4918981,-2.0749999999999993,2.925,7.960193689782021,672.1577798598322,2
4,58.925999999999995,362.853596,-1.608,3.182,3.908223312329332,1661.845520016563,25
5,58.590476190476195,342.9759785714286,-1.538095238095238,3.0357142857142856,3.9043100733787326,1656.688324456478,42
6,51.87083333333333,340.7624333333334,-1.5874999999999992,3.2374999999999994,3.861444216560364,1431.0227391288743,12
7,57.44230769230769,316.63106153846155,-1.5884615384615388,3.2346153846153842,3.9043100733787326,1604.2563434928015,13
8,55.14444444444444,345.3443777777779,-1.6666666666666672,2.890740740740741,3.8653574555109635,1552.9608250495453,54
9,57.01315789473684,380.1984315789474,-1.536842105263158,2.8473684210526318,3.881885639237665,1580.4851781506989,19
10,57.70166666666666,350.85455333333334,-1.5550000000000002,2.883333333333333,3.9043100733787326,1642.708356867722,30
11,55.572500000000005,337.72495999999995,-1.86,2.8325,3.9625941983031487,1541.977224099966,20
15,61.412499999999994,348.94025000000005,-1.362499999999999,2.7624999999999997,4.011806170043926,1732.617831320893,4
16,59.64874999999999,381.43012,-1.6112499999999996,2.7600000000000002,3.908223312329332,1692.4790420403694,40
18,54.91818181818181,302.96454545454543,-1.2818181818181815,2.9409090909090905,3.861444216560364,1496.8988669582577,11
20,52.84354838709677,303.5249548387096,-1.588709677419355,2.7854838709677416,3.861444216560364,1451.9515031667606,31
21,53.480000000000004,333.7692799999999,-1.6099999999999999,2.7133333333333334,3.8653574555109635,1478.642397841701,30
22,55.53043478260871,344.09344782608696,-1.4826086956521736,2.6999999999999997,3.861444216560364,1528.6851066382167,23
24,54.568749999999994,318.02752499999997,-1.3937500000000003,3.3187499999999996,3.861444216560364,1505.4244951495702,16
25,60.0,303.9931,-1.3499999999999979,3.599999999999999,3.9043100733787326,1690.7680297942597,1
26,59.614285714285714,359.99916428571436,-1.5785714285714287,3.414285714285714,3.9043100733787326,1678.1055693925082,14
27,53.325,330.55555000000004,-1.5999999999999996,3.5249999999999995,3.8653574555109635,1473.71372746238,2
28,58.02727272727273,330.3543272727273,-1.7,3.3454545454545452,3.908223312329332,1652.7690133570293,11
29,54.065909090909116,311.0249681818182,-1.4363636363636367,3.098863636363636,3.861444216560364,1495.549056343828,44
30,52.20476190476192,294.56501428571426,-1.388095238095238,3.1500000000000004,3.861444216560364,1447.7619190630182,21
31,52.48030303030303,296.39099999999996,-1.612121212121212,2.9696969696969697,3.8653574555109635,1456.5029854107513,33
32,53.60606060606061,318.57113939393935,-1.5666666666666667,3.033333333333333,3.861444216560364,1487.8244284805724,33
33,51.22272727272727,267.8609,-1.5840909090909088,3.131818181818181,3.781267848464426,1404.3595481021605,22
34,48.0,300.05785000000003,-1.7499999999999991,3.2749999999999995,5.955983973266403,1346.441086892295,2
35,54.0875,282.90292500000004,-1.675,3.2562499999999996,3.7851810874150256,1493.7854114679808,8
36,52.85,324.81675333333334,-1.8166666666666664,3.0233333333333334,3.911989540161368,1458.6334247654218,15
37,52.332352941176474,344.05381176470587,-1.9470588235294115,3.0911764705882354,4.000490737864699,1442.7588223270507,17
38,57.14807692307692,354.40315384615377,-1.8057692307692303,3.0788461538461545,3.9324309628386676,1620.9475721833496,26
39,55.12750000000001,294.49942,-1.822500000000001,3.1625,3.911989540161368,1523.3617495417411,20
40,58.375,314.49200625,-1.953125,3.2499999999999996,4.101201413581034,1640.0336714830187,16
42,71.91513157894735,443.0724039473684,-1.9417763157894736,2.995065789473684,4.842037562611511,2154.6145548193062,152
44,75.0209677419355,461.3211225806451,-1.798387096774193,2.9854838709677414,4.907933189545435,2233.986018558177,31
45,72.93593750000001,418.95888437499997,-1.69375,3.0125,4.812780112246089,2243.3790020020742,32
46,69.20476190476191,455.79048571428564,-1.733333333333333,3.041666666666667,4.718515765387405,2014.5858731120506,42
47,67.99999999999999,415.8178833333334,-1.458333333333333,3.258333333333333,4.538817296243764,1971.867225264457,6
48,70.82708333333333,405.20110833333337,-1.6395833333333334,3.1541666666666663,4.734982079274185,2095.378518810245,24
49,74.60961538461538,427.5919384615384,-1.7384615384615374,3.4134615384615383,4.863173721368495,2290.032968941184,26
50,75.3578125,443.6613875,-1.8437500000000004,3.2468749999999997,4.967614190404212,2286.883459890654,32
53,64.76798780487805,415.89538536585366,-1.9719512195121949,3.0109756097560973,4.555279482571896,1849.5599063667614,164
54,62.31052631578948,419.4035824561403,-1.8877192982456141,3.0885964912280697,4.343523664525382,1769.8779681103501,57
56,66.4186274509804,416.6136235294117,-1.8147058823529412,3.1333333333333337,4.522624723373148,1909.7917258760995,51
57,68.0967213114754,413.0896114754098,-1.8081967213114751,3.0254098360655743,4.543198804906572,2022.5319610885806,61
58,56.41041666666666,375.3592833333333,-1.625,3.0208333333333335,3.883563019662369,1563.533254988801,24
59,58.41842105263158,403.9648736842105,-1.6973684210526312,2.963157894736842,4.060781862422244,1660.4714082194819,19
60,64.0215909090909,395.2010386363636,-1.67159090909091,2.953409090909091,4.388686077364631,1785.5597997866428,44
61,61.47692307692307,385.6229243589744,-1.8038461538461543,2.95576923076923,4.055202794838334,1776.274306107161,78
62,62.18095238095239,368.9646047619048,-1.7821428571428573,3.0857142857142863,4.050691071028003,1804.6836821786528,42
63,66.05,392.4527333333333,-1.3333333333333346,3.0999999999999996,4.43951402245857,1858.592402311943,3
64,63.23888888888889,372.72215555555556,-1.455555555555556,3.238888888888889,4.168778132367756,1776.2249045704557,9
65,63.725,376.67102,-1.6799999999999997,3.3299999999999996,4.3534372790964655,1715.9932781146304,10
66,61.49285714285713,395.4158428571429,-1.760714285714286,3.2857142857142856,4.046709755738115,1804.9903007934654,14
67,61.824999999999996,407.90655000000004,-1.7249999999999996,3.6,4.1914955893248145,1790.145923960517,2
68,59.78333333333333,366.3138111111111,-1.9361111111111116,3.2055555555555553,4.043356594683066,1697.2771090163196,18
70,62.8,367.93982857142856,-1.8,3.5,4.181033253225461,1818.4373679736873,7
71,67.36842105263158,363.05966315789476,-1.8552631578947365,3.2973684210526315,4.454663894903814,1983.8317044846613,19
74,58.853125,369.377078125,-2.11875,2.9765625,4.162072346694721,1657.9956573917293,32
75,59.57051282051281,376.0119871794871,-1.8961538461538465,3.061538461538461,4.0101951458316405,1683.2024165785197,39
76,57.136486486486476,370.3926594594594,-1.9202702702702705,2.5391891891891887,4.020932160541997,1617.7339912685031,37
77,55.15192307692307,364.2789576923077,-2.028846153846154,2.675,4.062003436496247,1526.4031847134509,26
78,53.60833333333333,352.81395,-2.1333333333333337,2.891666666666667,4.161775858929312,1491.4447736520422,6
79,54.14,359.11024,-2.2299999999999995,2.7049999999999996,4.231568683531153,1497.52215748759,10
80,59.64824561403509,384.4529175438596,-2.095614035087719,2.8342105263157897,4.1168948314550144,1670.9847746025812,57
81,56.76363636363636,388.5101,-2.2409090909090907,2.6772727272727277,4.209440737155493,1576.40375574843,11
83,47.349999999999994,425.2459,-2.0500000000000007,2.925,6.299807778776135,1502.383581342972,2
84,47.86333333333333,424.26214666666664,-2.056666666666667,2.7033333333333327,6.504699536496809,1558.1046046658983,15
85,53.84489795918367,421.85787142857146,-1.796938775510204,2.475510204081633,4.091060424788376,1502.2359568086588,49
89,63.864583333333336,425.40992916666664,-1.6583333333333334,2.7479166666666663,4.501823316227035,1862.6602801710746,24
90,58.73272727272727,413.4761618181818,-1.6827272727272733,2.715454545454545,4.069471526352018,1690.982362868651,55
92,61.8537037037037,386.3996629629631,-1.7805555555555552,2.7898148148148154,4.050691071028003,1801.53392463056,54
95,57.97886597938144,407.40576907216496,-1.961340206185567,2.6,4.257387336335882,1637.3851082378785,97
99,58.035714285714285,375.63889642857146,-1.7062500000000003,2.508035714285714,3.908223312329332,1668.4836181622252,56
100,61.070833333333326,402.5366541666667,-1.8583333333333332,2.5187500000000003,4.185066249254605,1754.9953471446238,48
101,58.12419354838709,392.05075376344075,-1.9387096774193546,2.4553763440860212,4.074346941426656,1678.7412308281173,93
102,67.9375,451.2550625,-1.7374999999999998,2.34375,4.595790749835277,2017.789038584987,8
103,65.1609375,467.59530625,-1.6796875000000002,2.5765624999999996,4.50173705100047,1900.3085789238667,32
104,62.02296296296298,437.5616251851852,-1.9033333333333333,2.490370370370371,4.380884269116456,1784.0123994539706,135
105,60.57254901960784,439.6990784313725,-1.7519607843137255,2.56078431372549,4.202207213818365,1718.8677236557623,51
106,64.8576923076923,435.60103589743596,-1.7794871794871792,2.5435897435897434,4.508521278147618,1918.4441878083649,39
107,58.77365591397848,410.4466946236559,-1.717204301075269,2.5354838709677416,4.069471526352018,1671.5821160775329,93
108,58.79,451.11978,-1.5000000000000007,2.3299999999999996,4.135304265553029,1679.9813329984092,5
109,63.63214285714285,421.24049285714284,-1.5964285714285718,2.5214285714285714,4.48744672126716,1848.1640178461064,14
111,57.290000000000006,483.68342,-1.6,2.84,4.110008843215411,1611.0522859490356,5
112,50.25,442.7083,-1.25,3.0999999999999996,4.7544655236028825,1554.9551420980283,1
113,68.07499999999999,444.3274944444445,-1.7319444444444443,2.797222222222222,4.595790749835277,2017.3229378460003,36
115,67.15551470588235,442.98322058823527,-1.9003676470588236,2.9220588235294116,4.625902770075825,1964.7468735362584,136
116,63.5780487804878,451.29555731707325,-1.9664634146341464,2.873170731707317,4.604081245688235,1811.918347687807,82
117,63.550000000000004,433.4680825581395,-1.8197674418604657,2.8075581395348834,4.5106354675428335,1832.4333450004503,86
118,62.68532608695652,417.421025,-1.841304347826087,2.9190217391304345,4.284015016910013,1790.115544633213,92
119,65.7148148148148,456.1444351851852,-1.911111111111111,3.099074074074074,4.594460276016101,1862.9608596696414,54
121,68.55448717948718,433.05641153846153,-1.9509615384615382,3.0820512820512826,4.695619019326484,1998.221995373147,156
