cluster_id,mean_FLA,mean_flowrate,mean_condensing_delta_t,mean_chilled_delta_t,predicted_initial_small_delta_t,predicted_initial_power,cluster_size
1,48.5,166.57985,1.4000000000000004,1.65,1.2975366183545927,346.0752890534848,2
2,58.5,159.93925000000002,1.549999999999999,2.0,1.2112498386244928,418.7841069540804,2
4,45.513513513513516,78.67750567567569,0.47432432432432436,0.7635135135135134,0.6817199229958063,325.89848983228046,74
5,91.25,171.47714166666665,6.708333333333333,5.658333333333334,1.750897077838149,699.6981430797028,12
6,87.29629629629629,155.42695185185184,7.207407407407407,6.025925925925925,1.5924456803812905,662.799332470817,27
7,85.93181818181819,160.59817045454542,6.770454545454544,5.761363636363636,1.6518445327749602,652.6840423337295,44
9,75.66666666666667,153.93518333333333,7.066666666666667,4.866666666666666,1.3228416339269546,565.6109251846005,6
10,70.1875,146.74479374999999,6.725000000000001,5.225,1.2245918415735255,528.9939826255436,16
11,66.10526315789474,172.5420368421053,6.531578947368421,4.505263157894738,1.2449318747896436,489.75097616088965,19
12,63.583333333333336,155.88107499999998,6.491666666666667,4.733333333333333,1.1473832365686647,478.3389997970336,12
13,61.07692307692308,160.15624615384615,6.5307692307692315,4.315384615384615,1.1428320679016108,447.67173414010045,13
14,84.03370786516854,155.6891797752809,6.362921348314607,6.015730337078652,1.545218208435279,645.4967389525834,89
15,72.83333333333333,155.67853333333332,6.316666666666667,5.283333333333333,1.3363688574610235,550.8526052658394,24
16,80.26666666666667,153.40857000000003,6.109999999999999,5.906666666666667,1.461053836215501,615.1389603688688,30
17,82.57142857142857,172.54465714285715,6.500000000000001,5.442857142857142,1.6330715261256294,633.866166808358,7
18,80.63157894736842,162.68274736842105,6.310526315789473,5.663157894736842,1.5240145217755552,618.7194003848298,19
19,72.65517241379311,165.4753344827586,6.137931034482759,5.117241379310345,1.3800619147039206,553.2700505158285,29
20,74.05263157894737,167.59412105263155,5.863157894736841,5.3421052631578965,1.4007342944103895,562.1231453524914,19
21,85.875,165.310325,6.050000000000001,5.9375,1.6816062377842722,656.8218873337429,8
22,98.66666666666667,204.28239999999997,7.0666666666666655,5.133333333333333,1.911881245068064,741.869771150928,3
23,94.5,212.8038,6.649999999999999,4.85,1.8480693953276286,727.0722712416377,2
24,88.57142857142857,190.0793714285714,6.371428571428571,4.985714285714286,1.7736438908678747,671.0133202253659,7
25,93.0,183.7674,7.649999999999999,5.5,1.8789966075134112,721.5063154272538,2
