Timestamp,SS Substation HX Primary Control Valve 4D3-4 V-01 Position,HX1 supply_dt,HX1 lmtd,HX1 primary chw dt,HX1 secondary chw dt,HX1 primary_dp,HX1_running_hour
2023-01-05 10:33:41,97.48264,,,,6.0185200000000005,,0.0
2023-01-05 10:36:41,97.48264,,,,6.0185200000000005,,0.0
2023-01-05 10:38:59,97.48264,,,,6.0185200000000005,,0.0
2023-01-05 19:00:43,97.48264,,,,7.7256990000000005,,0.0
2023-01-05 19:03:44,97.48264,,,,7.7256990000000005,,0.050277777777777775
2023-01-05 19:06:01,97.51157,,,,7.696764000000001,,0.08833333333333333
2023-01-05 19:09:43,97.51157,,,,7.696764000000001,,0.15
2023-01-05 19:12:44,97.51157,,,,7.696764000000001,,0.20027777777777778
2023-01-05 19:15:43,97.51157,,,,7.7256990000000005,,0.25
2023-01-05 19:18:01,97.51157,,,,7.7256990000000005,,0.28833333333333333
2023-01-05 19:21:43,97.48264,,,,7.7256990000000005,,0.35
2023-01-05 19:24:42,97.51157,,,,7.7256990000000005,,0.3997222222222222
2023-01-05 19:27:44,97.51157,,,,7.696759,,0.4502777777777778
2023-01-05 19:30:43,97.51157,,,,7.696759,,0.5
2023-04-04 14:54:40,52.57523,,,,-4.94792,,0.5
2023-04-04 14:57:40,37.61574,,,,3.0381970000000003,,0.5
2023-04-04 15:00:41,31.79977,,,,0.9837959999999999,,0.5
2023-04-12 05:18:40,65.16204,,,,2.343745,,0.5
2023-04-12 05:21:40,48.78472,,,,4.918983000000001,,0.55
2023-04-12 05:24:41,38.04977,,,,3.9351829999999994,,0.6002777777777778
2023-04-12 05:26:59,37.93403,,,,3.6168949999999995,,0.6386111111111111
2023-04-12 05:30:41,38.59954,,,,3.906245,,0.7002777777777778
2023-04-12 05:33:40,38.59954,,,,3.848375,,0.75
2023-04-12 05:36:40,38.10764,,,,3.472225000000001,,0.8
2023-04-12 05:39:41,37.15278,,,,3.5011599999999996,,0.8502777777777778
2023-04-12 05:41:58,37.15278,,,,3.559030000000001,,0.8883333333333333
2023-04-12 05:44:58,37.15278,,,,3.8194409999999994,,0.9383333333333334
2023-04-12 05:48:42,37.15278,,,,3.385419999999999,,1.0005555555555556
2023-04-12 05:50:56,34.69329,,,,3.8194409999999994,,1.037777777777778
2023-04-12 05:54:40,38.59954,,,,4.02199,,1.1
2023-04-12 05:58:01,38.59954,,,,3.7615749999999997,,1.1558333333333335
2023-04-12 06:00:40,37.15278,,,,3.7905050000000005,,1.2000000000000002
2023-04-12 06:03:40,38.59954,,,,3.7326349999999993,,1.2500000000000002
2023-04-12 06:06:40,38.59954,,,,3.9930600000000007,,1.3000000000000003
2023-04-12 06:09:42,38.59954,,,,3.7615750000000006,,1.3505555555555557
2023-04-12 06:12:40,39.5544,,,,4.02199,,1.4000000000000001
2023-04-12 06:14:58,40.07523,,,,3.8194399999999993,,1.4383333333333335
2023-04-12 06:18:42,39.5544,,,,3.9641149999999996,,1.5005555555555556
2023-04-12 06:21:41,40.07523,,,,4.02199,,1.5502777777777779
2023-04-12 06:24:40,41.98495,,,,3.8773150000000003,,1.6
2023-04-12 06:27:40,40.0463,,,,3.9062449999999993,,1.6500000000000001
2023-04-12 06:30:38,39.32291,,,,3.819445000000001,,1.6994444444444445
2023-04-12 06:33:41,41.92709,,,,3.76157,,1.7502777777777778
2023-04-12 06:35:58,39.5544,,,,3.8773149999999994,,1.7883333333333333
2023-04-12 06:39:41,39.81482,,,,3.7905100000000003,,1.8502777777777777
2023-04-12 06:41:58,35.18518,,,,3.0960659999999995,,1.8883333333333332
2023-04-12 06:44:58,35.90857,,,,2.9224489999999994,,1.9383333333333332
2023-04-12 06:48:41,34.69329,,,,3.0092589999999992,,2.000277777777778
2023-04-12 06:51:00,34.69329,,,,2.9803239999999995,,2.0388888888888888
2023-04-12 06:54:40,35.64815,,,,2.922454,,2.0999999999999996
2023-04-12 06:57:40,34.20139,,,,3.182874000000001,,2.1499999999999995
2023-04-12 07:00:40,34.69329,,,,3.1250040000000006,,2.1999999999999993
2023-04-12 07:03:41,36.16898,,,,3.269678999999999,,2.250277777777777
2023-04-12 07:06:40,36.16898,,,,3.182874,,2.299999999999999
2023-04-12 07:08:56,36.16898,,,,3.356479,,2.337777777777777
2023-04-12 07:12:40,36.16898,,,,3.298609,,2.399999999999999
2023-04-12 07:15:41,38.02084,,,,3.240744000000001,,2.4502777777777767
2023-04-12 07:17:58,41.00116,,,,4.050928999999999,,2.4883333333333324
2023-04-12 07:20:58,41.98495,,,,4.079865000000001,,2.538333333333332
2023-04-12 07:24:40,41.52199,,,,4.1956050000000005,,2.5999999999999988
2023-04-12 07:26:59,42.96875,,,,4.079865000000001,,2.6386111111111097
2023-04-12 07:29:56,41.98495,,,,4.108795,,2.6877777777777765
2023-04-12 07:30:00,41.98495,,,,4.108795,,2.6888888888888878
2023-04-12 07:33:40,41.98495,,,,4.050924999999999,,2.7499999999999987
2023-04-12 07:37:02,41.98495,,,,3.9062449999999993,,2.8061111111111097
2023-04-12 07:39:40,41.98495,,,,3.9062449999999993,,2.8499999999999988
2023-04-12 07:42:41,41.52199,,,,3.848375,,2.9002777777777764
2023-04-12 07:45:40,42.50579,,,,3.848375,,2.9499999999999984
2023-04-12 07:48:38,41.98495,,,,3.8773150000000003,,2.999444444444443
2023-04-12 07:50:59,46.875,,,,3.906249,,3.0386111111111096
2023-04-12 07:54:40,51.24421,,,,5.295134999999999,,3.0999999999999983
2023-04-12 07:57:40,50.26042,,,,4.484951000000001,,3.149999999999998
2023-04-12 08:00:00,48.81366,,,,4.22454,,3.188888888888887
2023-04-12 08:03:41,58.04398,,,,3.9062490000000007,,3.2502777777777756
2023-04-12 08:05:59,62.93403,,,,5.931713,,3.288611111111109
2023-04-12 08:08:59,63.42593,,,,4.513885000000001,,3.338611111111109
2023-04-12 08:12:41,63.39699,,,,4.542825,,3.4002777777777755
2023-04-12 08:14:59,63.39699,,,,4.513885,,3.4386111111111086
2023-04-12 08:17:58,66.31944,,,,4.427079000000001,,3.4883333333333306
2023-04-12 08:21:40,63.91782,,,,4.9189810000000005,,3.549999999999997
2023-04-12 08:24:40,61.48727,,,,4.861111,,3.599999999999997
2023-04-12 08:27:38,59.51968,,,,4.803241,,3.6494444444444416
2023-04-12 08:29:59,58.04398,,,,4.716431,,3.688611111111108
2023-04-12 08:33:41,57.75463,,,,4.6585600000000005,,3.7502777777777747
2023-04-12 08:36:40,56.59722,,,,4.600694999999999,,3.799999999999997
2023-04-12 08:38:59,56.59722,,,,4.600690000000001,,3.838611111111108
2023-04-12 08:41:58,56.59722,,,,4.513885000000001,,3.88833333333333
2023-04-12 08:45:40,55.61343,,,,4.600694999999999,,3.9499999999999966
2023-04-12 08:48:41,54.16667,,,,4.48495,,4.000277777777774
2023-04-12 08:51:40,52.69097,,,,4.108795000000001,,4.049999999999996
2023-04-12 08:54:41,50.78125,,,,4.108795000000001,,4.100277777777774
2023-04-12 08:57:41,52.69097,,,,4.108795000000001,,4.150277777777774
2023-04-12 09:00:41,52.69097,,,,4.050925,,4.200277777777774
2023-04-12 09:03:40,54.16667,,,,3.9930590000000006,,4.249999999999996
2023-04-12 09:06:38,57.06019,,,,4.340274999999999,,4.29944444444444
2023-04-12 09:09:41,57.06019,,,,4.224535,,4.350277777777773
2023-04-12 09:12:40,55.61343,,,,4.36921,,4.399999999999995
2023-04-12 09:15:41,56.13426,,,,4.369215,,4.450277777777773
2023-04-12 09:18:40,57.58102,,,,4.456015,,4.499999999999995
2023-04-12 09:20:58,57.58102,,,,4.456015,,4.538333333333328
2023-04-12 09:23:59,64.38079,,,,4.253473,,4.588611111111105
2023-04-12 09:27:41,69.27083,,,,5.237265,,4.650277777777772
2023-04-12 09:30:40,89.69907,,,,5.063662000000001,,4.699999999999994
2023-04-12 09:33:41,84.83796,,,,6.134258,,4.750277777777772
2023-04-12 09:36:41,88.71528,,,,5.815971,,4.800277777777771
2023-04-12 09:39:40,97.51157,,,,5.324069,,4.849999999999993
2023-04-12 09:42:40,97.51157,,,,5.353006000000001,,4.899999999999993
2023-04-12 09:45:39,95.05208,,,,5.092587999999999,,4.949722222222215
2023-04-12 09:48:40,88.71528,,,,5.092587999999999,,4.999999999999993
2023-04-12 09:50:58,84.83796,,,,5.092593000000001,,5.038333333333326
2023-04-12 09:54:42,92.62153,,,,4.658565,,5.100555555555548
2023-04-12 09:57:42,97.33796,,,,4.687500000000001,,5.150555555555548
2023-04-12 10:00:40,95.97801,,,,4.976852000000001,,5.199999999999992
2023-04-12 10:03:40,83.36227,,,,5.1504639999999995,,5.249999999999992
2023-04-12 10:06:05,76.0706,,,,5.266198999999999,,5.29027777777777
2023-04-12 10:08:58,74.62384,,,,5.034721,,5.338333333333326
2023-04-12 10:12:00,73.64005,,,,5.179397,,5.388888888888881
2023-04-12 10:15:41,77.02546,,,,5.266207,,5.45027777777777
2023-04-12 10:17:58,70.86227,,,,5.2083379999999995,,5.488333333333325
2023-04-12 10:20:58,70.92014,,,,5.3819420000000004,,5.538333333333325
2023-04-12 10:23:56,64.84375,,,,5.179403,,5.587777777777769
2023-04-12 10:26:59,64.87269,,,,5.237272000000001,,5.638611111111103
2023-04-12 10:30:41,68.92361,,,,4.832175,,5.700277777777769
2023-04-12 10:33:40,69.15509,,,,5.700231,,5.749999999999991
2023-04-12 10:36:41,77.5463,,,,4.513889000000001,,5.800277777777769
2023-04-12 10:38:58,82.37847,,,,4.629630000000001,,5.838333333333324
2023-04-12 10:41:59,84.78009,,,,4.716436,,5.888611111111102
2023-04-12 10:45:00,78.00926,,,,4.947913,,5.938888888888879
2023-04-12 10:48:41,69.27083,,,,4.918978,,6.000277777777768
2023-04-12 10:50:59,68.28704,,,,4.803242,,6.038611111111101
2023-04-12 10:53:59,64.87269,,,,5.121533,,6.088611111111101
2023-04-12 10:57:40,72.16435,,,,4.2245349999999995,,6.14999999999999
2023-04-12 11:00:41,74.62384,,,,4.658561,,6.200277777777767
2023-04-12 11:03:38,73.64005,,,,4.803242000000001,,6.249444444444434
2023-04-12 11:05:59,63.42593,,,,5.092594000000001,,6.2886111111111
2023-04-12 11:09:41,55.41088,,,,5.005787999999999,,6.350277777777767
2023-04-12 11:11:59,57.58102,,,,4.918986,,6.3886111111111
2023-04-12 11:15:40,59.02778,,,,5.0347219999999995,,6.449999999999989
