start_date,current_date,running_hour,valve_value,HX2_lmtd_cumulative_change,HX2_primary_dp_cumulative_change,HX2_return_dt_cumulative_change,HX2_secondary_dp_cumulative_change,HX2_supply_dt_cumulative_change
2023-01-01 10:29:04,2025-09-28 23:57:00,,,,,,,
,,0.0,32.46528,,0.0,0.0,-0.0,0.0
,,0.1,30.41088,,2.8684211429056275e-05,1.7684441186996584e-06,4.9454327963838315e-05,5.107412573739124e-09
,,0.24972222222222223,30.41088,,7.163085020755997e-05,4.41619795197498e-06,0.0001234984467763629,1.2754344177198535e-08
,,0.2997222222222222,30.93172,,8.59729559220881e-05,5.300420011324809e-06,0.00014822561075828207,1.5308050464068096e-08
,,0.34944444444444445,30.41088,,0.00010023538327153553,6.179729725900473e-06,0.00017281540160696835,1.7847569493788382e-08
,,0.49944444444444447,31.94444,,0.00014326170041511994,8.83239590394996e-06,0.0002469968935527258,2.550868835439707e-08
,,0.5497222222222222,30.93172,,0.00015768348449472877,9.721530308073954e-06,0.00027186143066787786,2.8076581898415907e-08
,,0.5997222222222223,30.41088,,0.00017202559020925692,1.0605752367423783e-05,0.00029658859464979704,3.063028818528547e-08
,,0.6497222222222222,32.98611,,0.00018636769592378504,1.148997442677361e-05,0.00032131575863171617,3.318399447215503e-08
,,0.7497222222222222,30.41088,,0.0002150519073528413,1.325841854547327e-05,0.0003707700865955545,3.8291407045894153e-08
,,1.0997222222222223,32.95718,,0.0003154466473545383,1.9447972960922074e-05,0.0005438602344689887,5.616735105398109e-08
,,1.1497222222222223,31.42361,,0.00032978875306906644,2.0332195020271905e-05,0.0005685873984509079,5.872105734085065e-08
,,1.2497222222222222,33.47801,,0.0003584729644981227,2.210063913897156e-05,0.0006180417264147461,6.382846991458977e-08
,,1.2994444444444444,30.93172,,0.0003727353918475701,2.2979948853547225e-05,0.0006426315172634323,6.636798894431006e-08
,,1.3997222222222223,30.41088,,0.0004014992816417071,2.475330531702105e-05,0.0006922232183605036,7.148958877519847e-08
,,1.4497222222222221,33.99884,,0.0004158413873562352,2.5637527376370878e-05,0.0007169503823424226,7.404329506206801e-08
,,1.5497222222222222,30.41088,,0.0004445255987852915,2.7405971495070536e-05,0.000766404710306261,7.915070763580714e-08
,,1.698888888888889,30.93172,,0.0004873128808336338,3.0043900638797526e-05,0.0008401740828523198,8.6769264724968e-08
,,1.75,30.41088,,0.0005019737000084847,3.0947772077244016e-05,0.0008654507393671705,8.937972004043467e-08
,,1.7997222222222222,30.41088,,0.0005162361273579321,3.182708179181968e-05,0.0008900405302158567,9.191923907015496e-08
,,1.8497222222222223,32.43634,,0.0005305782330724603,3.271130385116951e-05,0.0009147676941977759,9.447294535702452e-08
,,1.8997222222222223,30.41088,,0.0005449203387869884,3.359552591051934e-05,0.0009394948581796951,9.702665164389408e-08
,,1.9497222222222221,32.43634,,0.0005592624445015165,3.447974796986917e-05,0.0009642220221616142,9.958035793076363e-08
,,1.9997222222222222,34.49074,0.0,0.0005736045502160446,3.5363970029219e-05,0.0009889491861435333,1.0213406421763319e-07
,,2.049722222222222,31.94444,,0.0005879466559305727,3.624819208856882e-05,0.0010136763501254523,1.0468777050450274e-07
,,2.249722222222222,30.41088,,0.0006453150787886852,3.978508032596814e-05,0.001112585006053129,1.14902595651981e-07
,,2.299722222222222,32.46528,,0.0006596571845032133,4.0669302385317964e-05,0.001137312170035048,1.1745630193885055e-07
,,2.3494444444444444,35.56134,,0.0006739196118526608,4.154861209989363e-05,0.0011619019608837345,1.1999582096857084e-07
,,2.4,33.47801,4.59128395292198e-06,0.0006884210742973503,4.2442658848791785e-05,0.0011869038711321194,1.2257790176973895e-07
,,2.4497222222222224,32.95718,,0.0007026835016467978,4.332196856336745e-05,0.0012114936619808058,1.2511742079945925e-07
,,2.493611111111111,30.93172,5.665026279177849e-06,0.0007152726833295503,4.409811903768563e-05,0.0012331986170316014,1.2735900742904473e-07
,,2.549722222222222,33.47801,,0.000731367713075854,4.5090412682067105e-05,0.001260947989944644,1.3022483337319834e-07
,,2.6,32.43634,,0.0007457894971554629,4.59795470861911e-05,0.001285812527059796,1.327927269172172e-07
,,2.649722222222222,35.01157,,0.0007600519245049103,4.685885680076676e-05,0.0013104023179084823,1.3533224594693746e-07
,,2.693888888888889,31.42361,,0.0007727207845527436,4.7639919619859114e-05,0.001332244646092511,1.3758801983367226e-07
,,2.700277777777778,30.96065,8.035543462365884e-06,0.0007745533869496,4.7752903549664924e-05,0.0013354042281568674,1.379143267481056e-07
,,2.749722222222222,32.98611,8.602683326085599e-06,0.0007887361359339666,4.8627300919466415e-05,0.0013598566458723207,1.4043965852067661e-07
,,2.799722222222222,32.43634,,0.0008030782416484947,4.951152297881624e-05,0.0013845838098542397,1.4299336480754616e-07
,,2.8497222222222223,32.43634,9.74970776956368e-06,0.0008174203473630229,5.039574503816607e-05,0.0014093109738361588,1.4554707109441574e-07
,,2.9058333333333333,30.93172,,0.0008335153771093267,5.1388038682547545e-05,0.0014370603467492014,1.4841289703856934e-07
