cluster_id,mean_FLA,mean_flowrate,mean_condensing_delta_t,mean_chilled_delta_t,predicted_initial_small_delta_t,predicted_initial_power,cluster_size
1,47.0,307.82575833333334,2.8333333333333335,6.9624999999999995,1.5523884054780264,1905.0533863960993,24
2,62.96808510638298,449.8220204255319,4.05404255319149,6.559574468085106,1.7111990099923533,2065.6749326056697,235
3,60.308510638297875,463.3052595744681,4.400000000000001,5.974468085106384,1.4896571506736598,1921.0385974573687,47
4,56.28378378378378,488.1025594594594,4.829729729729729,5.545945945945945,1.5923261571373917,1954.7814818866682,37
5,52.3,449.67689333333334,4.379999999999999,5.540000000000001,1.470607772643357,1900.420162791366,15
7,46.795081967213115,351.2999540983607,3.0344262295081963,6.159016393442624,1.4450151599753058,1885.9415279894508,61
8,54.668539325842694,541.6986898876405,4.033707865168538,4.892134831460674,1.889438049866434,1936.9210456560188,89
9,42.69565217391305,389.05401630434784,2.5565217391304342,4.676086956521739,1.4225415285980512,1860.0947105935095,92
10,43.666666666666664,382.2868555555555,3.061111111111111,6.177777777777778,1.4450151599753058,1885.9415279894508,18
11,76.75,617.024725,6.274999999999999,5.675,2.1045939462616623,2502.6577315529516,4
12,73.8,564.6850200000001,5.4628571428571435,5.691428571428573,1.9985204457516579,2396.302900830162,35
16,75.2514950166113,516.2232467774087,5.2895016611295675,6.352757475083056,2.148693611454331,2462.959111838026,1505
18,64.975,539.8828225,4.935,5.5225,1.707768166234434,2154.2889076134175,40
19,69.98684210526316,552.6216789473684,4.821052631578948,5.605263157894736,1.844068978516946,2283.321364102441,38
20,64.01351351351352,507.5524810810811,4.551351351351351,5.843243243243243,1.765375291309195,2099.567452006411,37
22,71.04340836012862,449.84323344051455,6.451768488745982,6.613504823151126,1.7107601553216714,2312.255060381273,311
23,70.28476821192054,455.0815294701987,6.1251655629139075,6.3996688741721846,1.6630584162183883,2295.7188446420896,302
27,66.28618421052632,446.39716677631577,5.758388157894736,6.2416118421052635,1.487299139206236,2168.0542299374197,608
29,67.90686274509804,481.6249509803921,4.170588235294117,6.193137254901961,1.822414631209361,2208.4975179768926,204
30,72.79166666666667,564.5248541666666,4.416666666666667,5.55,2.182347421313547,2375.124992925857,24
32,66.75694444444444,488.8848921296296,4.62175925925926,6.441666666666666,1.7371563038958282,2227.5789769015196,648
33,65.59109874826147,459.62477273991647,4.537552155771905,6.736578581363005,1.7046606862852987,2151.9253341375966,719
34,71.63729128014842,484.13866159554726,4.659740259740261,6.806679035250464,1.9472841241709942,2346.6791958007484,539
35,70.41088780918727,480.49383524734986,4.814112190812722,6.71850706713781,1.8990709570195146,2317.767245357226,4528
37,70.21952277657267,468.00769049891545,4.698568329718005,7.100650759219089,1.8467183669666878,2310.033302493086,2305
38,63.71511627906977,454.3994895348837,4.275581395348838,6.793023255813951,1.7320418005736282,2072.5809081674265,86
39,69.70454545454545,478.8292954545455,4.459090909090909,6.636363636363635,1.7773254930830844,2283.9984044327775,22
43,76.27011494252874,458.4801735632184,4.88735632183908,7.382758620689656,2.0929750710875292,2450.9757583524024,87
44,71.25435816164818,455.50664960380357,4.727416798732171,7.376069730586371,1.9396655572587782,2329.360387295376,631
45,76.27421236872812,474.34751481913645,4.911376896149357,7.2997666277712945,2.0952179887671964,2493.702487172444,1714
47,76.55930807248764,488.8219616144976,4.826359143327842,7.071334431630971,2.1180141724182393,2489.7646022490994,607
53,77.38932078559738,491.8133141571195,5.072585924713584,7.2322013093289685,2.143000951615053,2539.757623773015,2444
54,72.88304093567251,473.5353923976608,5.029824561403509,7.233333333333334,2.0045978414759826,2402.7949979417945,171
55,73.28242677824268,498.6838732217574,4.907531380753137,6.905857740585774,2.0639516807442644,2414.4142933381154,239
57,83.625,556.8286999999999,6.124999999999999,6.775,2.333514413908028,2717.621519250563,4
59,86.6068376068376,592.4997307692308,5.573504273504274,6.846153846153845,2.3548875669768554,2782.6077992303585,117
60,82.89269813000891,553.9081967052538,5.379519145146928,7.120658949243099,2.3458506832584085,2695.4936897376647,1123
61,77.18407960199005,533.221263681592,5.081592039800995,6.940796019900498,2.217051993640087,2546.442373119082,402
62,81.77734375,575.2729617187499,5.538281249999999,6.3304687500000005,2.2378510799599103,2644.769530363304,128
63,81.1875,550.8644375000001,5.275,6.475,2.2796496509861828,2628.4556078662513,8
64,79.32564459049544,506.5044832659252,5.186703741152679,6.877249747219413,2.241917076990164,2587.483422214332,7912
67,73.52631578947368,519.3732447368421,4.765789473684211,6.618421052631578,2.0757981720368206,2401.257582974852,38
68,72.2751524390244,489.38766905487813,4.884756097560976,6.826676829268291,2.0063970148615544,2389.864052854016,656
69,78.1781045751634,525.6060323529412,5.005555555555555,6.857189542483661,2.251623893966745,2567.414235884432,306
70,80.40425531914893,561.308985106383,5.142198581560283,6.635106382978724,2.2988417881166785,2618.189077295596,282
71,87.96153846153847,565.9855846153846,5.215384615384616,7.06923076923077,2.486931476767925,2824.4766060803386,13
72,82.8,541.6044533333334,5.116666666666665,7.153333333333332,2.361581820693446,2688.300361772934,30
73,85.88709677419355,512.5380370967742,5.125806451612903,7.291935483870967,2.380362368154424,2767.535593407424,62
74,81.77365930599369,498.6330406940064,5.129495268138801,7.35820189274448,2.2726762941458194,2644.2116103409408,634
75,80.94948453608248,494.11118350515466,4.9402061855670105,7.272783505154639,2.2151455426111366,2603.4827319413353,485
76,73.95732349841938,512.1061434141201,4.804636459430981,6.647312961011591,2.064758371796978,2399.7158764855185,949
77,78.06532663316582,518.3399396984925,5.093299832495812,6.92713567839196,2.2346331748105377,2558.027924545692,597
78,82.34875444839858,530.5349124555161,5.013167259786476,6.959074733096085,2.3441129434899226,2664.9489036438017,281
